#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_659_length_29494_cov_28.532744:14995-21946 -            462 30194at7898          -            581  1.1e-178  593.2  22.2   1   2  4.1e-177  4.8e-174  577.9  12.1   229   514     1   307     1   349 0.89 -
NODE_659_length_29494_cov_28.532744:14995-21946 -            462 30194at7898          -            581  1.1e-178  593.2  22.2   2   2   6.3e-07   0.00075   16.0   2.4   531   581   388   461   351   461 0.71 -
NODE_659_length_29494_cov_28.532744:7547-14498  -            462 30194at7898          -            581  1.1e-178  593.2  22.2   1   2  4.1e-177  4.8e-174  577.9  12.1   229   514     1   307     1   349 0.89 -
NODE_659_length_29494_cov_28.532744:7547-14498  -            462 30194at7898          -            581  1.1e-178  593.2  22.2   2   2   6.3e-07   0.00075   16.0   2.4   531   581   388   461   351   461 0.71 -
NODE_17037_length_12387_cov_39.147461:1347-4537 -            257 30194at7898          -            581  2.1e-120  400.8  15.3   1   2   1.3e-94   1.5e-91  305.5  12.5   171   348     2   179     1   181 0.98 -
NODE_17037_length_12387_cov_39.147461:1347-4537 -            257 30194at7898          -            581  2.1e-120  400.8  15.3   2   2   1.4e-31   1.7e-28   97.4   0.0   376   453   180   257   175   257 0.97 -
NODE_1722_length_24386_cov_35.465311:4470-12960 -            358 30194at7898          -            581   3.9e-61  205.1   2.5   1   2   1.3e-25   1.5e-22   77.7   1.5   289   341     1    55     1    59 0.94 -
NODE_1722_length_24386_cov_35.465311:4470-12960 -            358 30194at7898          -            581   3.9e-61  205.1   2.5   2   2     2e-40   2.4e-37  126.6   0.0   327   447    86   206    80   303 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/30194at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/30194at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/30194at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:43:02 2021
# [ok]
