#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_24498_length_10567_cov_34.782098:6110-10285 -            434 18939at7898          -            727  2.1e-181  602.6  14.3   1   2   1.7e-23   1.1e-20   71.2   0.0   358   410    53   106    40   112 0.91 -
NODE_24498_length_10567_cov_34.782098:6110-10285 -            434 18939at7898          -            727  2.1e-181  602.6  14.3   2   2  3.6e-162  2.4e-159  529.7  12.0   409   692   126   434   117   434 0.92 -
NODE_1602_length_24833_cov_34.709833:10054-23188 -            347 18939at7898          -            727   3.9e-71  238.1   4.2   1   1   9.6e-73   6.5e-70  234.0   4.2   288   578    12   341     1   346 0.83 -
NODE_134441_length_2699_cov_41.013077:1727-2068  -             91 18939at7898          -            727   2.2e-18   63.7   0.2   1   1   3.6e-21   2.4e-18   63.6   0.2   625   709     2    91     1    91 0.90 -
NODE_4197_length_19577_cov_36.158178:3348-3518   -             57 18939at7898          -            727   1.2e-11   41.5   0.5   1   1   1.7e-14   1.2e-11   41.5   0.5   659   709     7    57     1    57 0.95 -
NODE_68702_length_5629_cov_32.084448:4994-5164   -             57 18939at7898          -            727   1.2e-11   41.4   0.5   1   1   1.8e-14   1.2e-11   41.4   0.5   659   709     7    57     1    57 0.93 -
NODE_5949_length_17707_cov_31.705759:7621-7800   -             60 18939at7898          -            727   1.3e-11   41.3   0.5   1   1     2e-14   1.3e-11   41.3   0.5   659   709    10    60     1    60 0.92 -
NODE_28414_length_9841_cov_38.302607:1181-1351   -             57 18939at7898          -            727     2e-10   37.4   0.2   1   1     3e-13     2e-10   37.4   0.2   659   709     7    57     1    57 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/18939at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/18939at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/18939at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:39:40 2021
# [ok]
