#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_11186_length_14490_cov_28.225349:1408-10101 -            317 76299at7898          -            281  1.4e-137  455.4   0.0   1   1  1.8e-140  1.7e-137  455.1   0.0    65   281     1   221     1   221 0.99 -
NODE_20353_length_11495_cov_45.666813:2661-5295  -            185 76299at7898          -            281   1.5e-41  140.4   1.9   1   3   1.2e-36   1.2e-33  114.5   0.1    24   145     1   109     1   110 0.90 -
NODE_20353_length_11495_cov_45.666813:2661-5295  -            185 76299at7898          -            281   1.5e-41  140.4   1.9   2   3   3.9e-08   3.7e-05   21.0   0.0   170   225   107   165   104   171 0.81 -
NODE_20353_length_11495_cov_45.666813:2661-5295  -            185 76299at7898          -            281   1.5e-41  140.4   1.9   3   3    0.0045       4.2    4.4   0.1   244   268   161   185   159   185 0.84 -
NODE_1134_length_26690_cov_46.482043:5103-12097  -            304 76299at7898          -            281   5.8e-17   59.7   0.0   1   2   2.3e-15   2.2e-12   44.7   0.1    35   148     3   140     1   153 0.73 -
NODE_1134_length_26690_cov_46.482043:5103-12097  -            304 76299at7898          -            281   5.8e-17   59.7   0.0   2   2    0.0005      0.47    7.5   0.0   181   230   196   244   182   289 0.77 -
NODE_9_length_99323_cov_4.279801:66304-66873     -            190 76299at7898          -            281   1.5e-08   32.1   0.1   1   2   2.5e-05     0.024   11.7   0.0    47    72     1    26     1    38 0.93 -
NODE_9_length_99323_cov_4.279801:66304-66873     -            190 76299at7898          -            281   1.5e-08   32.1   0.1   2   2   3.8e-06    0.0036   14.4   0.0    88   233    59   188    49   190 0.69 -
NODE_82432_length_4797_cov_45.566837:1517-2260   -            248 76299at7898          -            281       9.3    3.2  11.0   1   5     0.079        75    0.3   0.3   140   154     3    17     1    36 0.81 -
NODE_82432_length_4797_cov_45.566837:1517-2260   -            248 76299at7898          -            281       9.3    3.2  11.0   2   5      0.16   1.6e+02   -0.8   0.1   135   159    26    50    17    68 0.70 -
NODE_82432_length_4797_cov_45.566837:1517-2260   -            248 76299at7898          -            281       9.3    3.2  11.0   3   5      0.55   5.2e+02   -2.5   0.0   141   164    88   111    75   120 0.83 -
NODE_82432_length_4797_cov_45.566837:1517-2260   -            248 76299at7898          -            281       9.3    3.2  11.0   4   5      0.29   2.7e+02   -1.6   0.1   141   163   144   166   121   189 0.61 -
NODE_82432_length_4797_cov_45.566837:1517-2260   -            248 76299at7898          -            281       9.3    3.2  11.0   5   5   0.00054      0.52    7.4   0.8   140   173   199   235   180   242 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/76299at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/76299at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/76299at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:44:58 2021
# [ok]
