#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_15885_length_12723_cov_34.648289:702-8338   -            209 91339at7898          -            248  7.6e-105  347.7   1.1   1   1  4.2e-107  8.6e-105  347.5   1.1    67   248     1   192     1   192 0.96 -
NODE_39727_length_8212_cov_41.524960:4220-5026   -            269 91339at7898          -            248   1.3e-16   58.7   0.0   1   1   7.3e-19   1.5e-16   58.5   0.0     6   204     6   220     1   251 0.79 -
NODE_17709_length_12188_cov_31.952022:605-12064  -            232 91339at7898          -            248   2.6e-14   51.1   0.0   1   1   1.6e-16   3.3e-14   50.8   0.0    69   247    10   200     3   201 0.79 -
NODE_29888_length_9592_cov_74.538397:787-1317    -            177 91339at7898          -            248   1.1e-11   42.5   0.1   1   2   3.1e-08   6.3e-06   23.7   0.2   174   246     3    78     2    81 0.86 -
NODE_29888_length_9592_cov_74.538397:787-1317    -            177 91339at7898          -            248   1.1e-11   42.5   0.1   2   2     3e-06   0.00062   17.2   0.0   179   247   109   176    79   177 0.84 -
NODE_19291_length_11762_cov_32.893681:9085-9624  -            180 91339at7898          -            248   2.7e-11   41.3   0.1   1   2   2.4e-07     5e-05   20.7   0.1   176   246     8    81     5    83 0.84 -
NODE_19291_length_11762_cov_32.893681:9085-9624  -            180 91339at7898          -            248   2.7e-11   41.3   0.1   2   2   2.1e-08   4.4e-06   24.2   0.0   133   246    63   178    62   180 0.73 -
NODE_32367_length_9203_cov_38.525373:651-1523    -            291 91339at7898          -            248   3.1e-10   37.8   0.1   1   1   2.7e-12   5.6e-10   36.9   0.1    44   168    71   205    28   247 0.67 -
NODE_35775_length_8713_cov_30.438124:5604-8287   -            176 91339at7898          -            248   1.2e-09   35.8   0.3   1   2   3.2e-06   0.00066   17.1   0.1     9    75     5    82     2    90 0.48 -
NODE_35775_length_8713_cov_30.438124:5604-8287   -            176 91339at7898          -            248   1.2e-09   35.8   0.3   2   2   2.9e-06   0.00061   17.2   0.1   168   237    85   152    69   161 0.80 -
NODE_38674_length_8342_cov_42.433701:1758-7727   -            168 91339at7898          -            248   3.2e-09   34.4   0.0   1   2    0.0089       1.8    5.8   0.0   209   241    17    52     3    57 0.78 -
NODE_38674_length_8342_cov_42.433701:1758-7727   -            168 91339at7898          -            248   3.2e-09   34.4   0.0   2   2   3.3e-09   6.9e-07   26.8   0.0   178   246    85   155    72   157 0.82 -
NODE_166977_length_1847_cov_39.884439:462-1247   -            262 91339at7898          -            248   1.3e-08   32.4   0.0   1   1   8.3e-11   1.7e-08   32.1   0.0    11   160     6   168     1   224 0.67 -
NODE_33416_length_9050_cov_34.569098:3809-8255   -            194 91339at7898          -            248   5.5e-08   30.4   0.2   1   2   0.00021     0.044   11.1   0.0   184   248     4    65     1    65 0.81 -
NODE_33416_length_9050_cov_34.569098:3809-8255   -            194 91339at7898          -            248   5.5e-08   30.4   0.2   2   2   4.6e-08   9.5e-06   23.1   0.1    47   114    48   118    48   154 0.83 -
NODE_19252_length_11773_cov_41.957855:6138-9292  -            218 91339at7898          -            248   6.5e-08   30.2   0.9   1   1   2.8e-09   5.8e-07   27.1   0.9     8   201     3   216     1   218 0.74 -
NODE_35446_length_8757_cov_40.852391:2404-5912   -            231 91339at7898          -            248   1.1e-07   29.5   0.5   1   1   5.2e-09   1.1e-06   26.2   0.1    93   242    22   172     9   178 0.80 -
