#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_10409_length_14872_cov_37.961348:4338-8690  -            416 39460at7898          -            475  1.4e-168  559.9  24.9   1   1  8.2e-169  2.6e-166  552.4  24.9   115   475     1   416     1   416 0.88 -
NODE_51720_length_6961_cov_21.269164:1276-5298   -            571 39460at7898          -            475    1e-105  352.6  16.4   1   4   3.9e-76   1.2e-73  246.8   2.5    68   208   123   266   100   270 0.88 -
NODE_51720_length_6961_cov_21.269164:1276-5298   -            571 39460at7898          -            475    1e-105  352.6  16.4   2   4   1.4e-23   4.4e-21   73.5   0.2   256   323   267   342   265   351 0.90 -
NODE_51720_length_6961_cov_21.269164:1276-5298   -            571 39460at7898          -            475    1e-105  352.6  16.4   3   4      0.14        44    0.9   0.0   330   389   376   454   357   472 0.53 -
NODE_51720_length_6961_cov_21.269164:1276-5298   -            571 39460at7898          -            475    1e-105  352.6  16.4   4   4   3.3e-13   1.1e-10   39.2   1.2   407   473   496   571   481   571 0.77 -
NODE_44817_length_7640_cov_37.122398:3919-7298   -            184 39460at7898          -            475   3.4e-61  205.7   0.7   1   1   1.3e-63     4e-61  205.5   0.7    92   276     8   184     3   184 0.91 -
NODE_19996_length_11581_cov_29.546333:4198-8264  -            197 39460at7898          -            475   2.7e-59  199.5   0.0   1   1     1e-61   3.2e-59  199.2   0.0    90   277    22   196    16   197 0.92 -
NODE_32325_length_9210_cov_23.768412:2371-4697   -            190 39460at7898          -            475   1.1e-57  194.2   0.1   1   1   4.1e-60   1.3e-57  193.9   0.1    96   278     5   188     1   189 0.89 -
NODE_16715_length_12482_cov_30.946297:6930-8119  -            171 39460at7898          -            475   5.6e-57  191.8   0.0   1   1   2.7e-59   8.4e-57  191.2   0.0    92   277     5   170     2   171 0.94 -
NODE_117071_length_3280_cov_17.567117:955-3164   -            325 39460at7898          -            475   3.8e-55  185.8   4.8   1   2   1.2e-57   3.8e-55  185.8   4.8   207   377     1   196     1   230 0.78 -
NODE_117071_length_3280_cov_17.567117:955-3164   -            325 39460at7898          -            475   3.8e-55  185.8   4.8   2   2      0.15        48    0.8   0.3   418   474   268   325   236   325 0.69 -
NODE_22777_length_10920_cov_42.919046:6059-6661  -            201 39460at7898          -            475   3.2e-53  179.4   0.1   1   1   1.2e-55   3.7e-53  179.2   0.1    79   279     2   197     1   200 0.93 -
NODE_64342_length_5928_cov_66.626008:3222-5032   -            202 39460at7898          -            475   3.6e-51  172.7   0.0   1   1   1.3e-53   4.1e-51  172.5   0.0    68   259    15   200     2   202 0.89 -
NODE_143278_length_2443_cov_28.540956:540-1329   -            156 39460at7898          -            475   2.2e-47  160.2   0.1   1   1   7.9e-50   2.5e-47  160.0   0.1   115   277     1   155     1   156 0.93 -
NODE_34229_length_8930_cov_31.268033:3064-7947   -            156 39460at7898          -            475   1.7e-46  157.3   0.1   1   1   5.9e-49   1.9e-46  157.1   0.1   114   277     5   155     1   156 0.89 -
NODE_8134_length_16090_cov_130.261647:2898-3614  -            239 39460at7898          -            475   2.5e-46  156.7   0.0   1   1   9.2e-49   2.9e-46  156.5   0.0    87   279     7   196     3   229 0.89 -
NODE_146434_length_2359_cov_30.532301:453-1695   -            156 39460at7898          -            475   1.3e-45  154.4   0.9   1   1   4.6e-48   1.4e-45  154.2   0.9   115   277     1   156     1   156 0.92 -
NODE_45213_length_7599_cov_27.659333:2311-6415   -            239 39460at7898          -            475   3.1e-41  139.9   0.5   1   2     2e-42   6.4e-40  135.6   0.4    93   261    20   182     9   194 0.90 -
NODE_45213_length_7599_cov_27.659333:2311-6415   -            239 39460at7898          -            475   3.1e-41  139.9   0.5   2   2      0.05        16    2.4   0.0   260   277   217   234   200   238 0.84 -
NODE_3148_length_21100_cov_39.675873:12005-19186 -            188 39460at7898          -            475     5e-41  139.2   0.4   1   1   2.1e-43   6.5e-41  138.9   0.4    91   278     4   182     1   184 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/39460at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/39460at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/39460at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:42:40 2021
# [ok]
