#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_40278_length_8145_cov_31.080164:1681-4830  -            272 80623at7898          -            381  7.8e-105  348.8   7.8   1   2   2.2e-42   1.8e-39  133.7   1.3    67   155     2    99     1   103 0.90 -
NODE_40278_length_8145_cov_31.080164:1681-4830  -            272 80623at7898          -            381  7.8e-105  348.8   7.8   2   2   2.7e-68   2.2e-65  218.9   0.7   154   285   131   272   128   272 0.95 -
NODE_60404_length_6222_cov_32.063531:790-5796   -            189 80623at7898          -            381   1.2e-60  203.3   0.1   1   1   1.7e-63   1.4e-60  203.2   0.1   154   314     4   174     1   188 0.94 -
NODE_23008_length_10876_cov_35.858402:3394-4677 -            428 80623at7898          -            381   3.3e-22   76.8  15.2   1   5   0.00037       0.3    7.9   0.0    29    81    21    73    12    79 0.86 -
NODE_23008_length_10876_cov_35.858402:3394-4677 -            428 80623at7898          -            381   3.3e-22   76.8  15.2   2   5   2.7e-05     0.022   11.6   0.3   212   241    99   129    85   145 0.76 -
NODE_23008_length_10876_cov_35.858402:3394-4677 -            428 80623at7898          -            381   3.3e-22   76.8  15.2   3   5   1.6e-09   1.3e-06   25.5   2.0    26   117   154   252   136   257 0.83 -
NODE_23008_length_10876_cov_35.858402:3394-4677 -            428 80623at7898          -            381   3.3e-22   76.8  15.2   4   5     1e-10   7.9e-08   29.5   2.2    25   123   268   367   247   376 0.78 -
NODE_23008_length_10876_cov_35.858402:3394-4677 -            428 80623at7898          -            381   3.3e-22   76.8  15.2   5   5   3.2e-08   2.5e-05   21.2   0.2    34   116   336   425   334   427 0.85 -
NODE_30480_length_9500_cov_45.824061:212-6345   -            815 80623at7898          -            381   2.2e-05   21.4   0.2   1   3   0.00058      0.46    7.2   0.0    30    66    22    59    15   130 0.78 -
NODE_30480_length_9500_cov_45.824061:212-6345   -            815 80623at7898          -            381   2.2e-05   21.4   0.2   2   3   0.00023      0.18    8.5   0.1   216   249   380   414   314   434 0.61 -
NODE_30480_length_9500_cov_45.824061:212-6345   -            815 80623at7898          -            381   2.2e-05   21.4   0.2   3   3     0.029        23    1.6   0.0    25    67   470   513   467   524 0.74 -
NODE_25849_length_10304_cov_33.224596:6669-7829 -            387 80623at7898          -            381   0.00031   17.7   0.1   1   1   6.6e-07   0.00052   16.9   0.1   253   362    61   185    51   202 0.75 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   1   7     0.069        54    0.4   0.0   129   157   416   444   405   455 0.83 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   2   7     0.068        54    0.4   0.0   118   153   499   537   477   547 0.74 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   3   7       0.3   2.4e+02   -1.7   0.0   121   151  1293  1324  1268  1330 0.83 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   4   7     0.029        23    1.6   0.0   115   152  1581  1618  1561  1625 0.82 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   5   7     0.039        31    1.2   0.0   301   348  2108  2155  2084  2163 0.89 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   6   7      0.17   1.4e+02   -0.9   0.1   122   154  2670  2702  2660  2714 0.85 -
NODE_258_length_35427_cov_50.475770:12497-21922 -           3142 80623at7898          -            381     0.012   12.5   3.1   7   7      0.34   2.7e+02   -1.9   0.0   126   172  2965  3011  2959  3015 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/80623at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/80623at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/80623at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:40:25 2021
# [ok]
