#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_114891_length_3358_cov_31.287205:2438-3072 -             92 121575at7898         -            143   1.9e-34  116.7   0.2   1   1   2.2e-37   2.1e-34  116.6   0.2     6    88     7    92     2    92 0.91 -
NODE_3125_length_21142_cov_44.456304:6336-6880  -            149 121575at7898         -            143   9.3e-18   62.6   0.9   1   2   7.9e-13   7.5e-10   37.0   0.1    15    91     5    78     2    83 0.84 -
NODE_3125_length_21142_cov_44.456304:6336-6880  -            149 121575at7898         -            143   9.3e-18   62.6   0.9   2   2   5.4e-09   5.1e-06   24.6   0.1    87   128   100   142    79   149 0.86 -
NODE_7408_length_16527_cov_34.393292:3858-5764  -            289 121575at7898         -            143   0.00058   17.9   5.6   1   3   6.1e-05     0.058   11.4   0.1    71   130    37    97     5   110 0.74 -
NODE_7408_length_16527_cov_34.393292:3858-5764  -            289 121575at7898         -            143   0.00058   17.9   5.6   2   3       0.1        96    1.0   0.2    85   127   133   175   128   196 0.79 -
NODE_7408_length_16527_cov_34.393292:3858-5764  -            289 121575at7898         -            143   0.00058   17.9   5.6   3   3    0.0016       1.5    6.8   0.2    90   130   215   255   204   265 0.83 -
NODE_59427_length_6298_cov_42.815131:971-2972   -            208 121575at7898         -            143    0.0013   16.8   1.6   1   2      0.25   2.4e+02   -0.3   0.2    94   126    16    47     7    50 0.75 -
NODE_59427_length_6298_cov_42.815131:971-2972   -            208 121575at7898         -            143    0.0013   16.8   1.6   2   2   1.3e-06    0.0013   16.8   1.6    87   131   134   178    83   189 0.89 -
NODE_15260_length_12917_cov_39.802933:2476-9599 -             83 121575at7898         -            143     0.018   13.1   0.4   1   2   2.4e-05     0.023   12.7   0.1   101   142     4    46     1    47 0.85 -
NODE_15260_length_12917_cov_39.802933:2476-9599 -             83 121575at7898         -            143     0.018   13.1   0.4   2   2       2.8   2.6e+03   -3.7   0.0     6    19    50    63    48    65 0.62 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/121575at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/121575at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/121575at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:37:24 2021
# [ok]
