#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_34545_length_8887_cov_28.063382:6518-6754  -             79 123700at7898         -            119   1.8e-30  103.5   5.1   1   1   3.5e-33   2.1e-30  103.3   5.1    45   117     1    73     1    75 0.96 -
NODE_81033_length_4874_cov_46.131099:3848-4117  -             90 123700at7898         -            119   2.5e-25   86.9   0.1   1   1     5e-28   2.9e-25   86.7   0.1     4    49    45    90    39    90 0.92 -
NODE_2_length_385651_cov_5.006209:134105-134356 -             84 123700at7898         -            119   5.2e-14   50.4   0.1   1   1   1.2e-16   6.9e-14   50.0   0.1    12    72     3    63     1    84 0.84 -
NODE_5_length_211341_cov_5.135854:10532-10804   -             91 123700at7898         -            119   1.4e-13   49.0   2.4   1   1   3.2e-16   1.9e-13   48.6   2.4    10    88     1    80     1    90 0.88 -
NODE_182805_length_1511_cov_1.077904:535-831    -             99 123700at7898         -            119     5e-13   47.2   0.0   1   1     1e-15   5.9e-13   47.0   0.0    11    71    39    99    32    99 0.92 -
NODE_254509_length_557_cov_0.395197:92-400      -            103 123700at7898         -            119   5.3e-11   40.7   0.1   1   1   9.8e-14   5.8e-11   40.6   0.1    10    77     2    68     1    95 0.80 -
NODE_847_length_28236_cov_43.188044:197-830     -            113 123700at7898         -            119     0.017   13.3   0.0   1   1   4.5e-05     0.027   12.6   0.0    11    36    62    87    54   101 0.79 -
NODE_847_length_28236_cov_43.188044:27405-28038 -            113 123700at7898         -            119     0.017   13.3   0.0   1   1   4.5e-05     0.027   12.6   0.0    11    36    62    87    54   101 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/123700at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/123700at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/123700at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:36:53 2021
# [ok]
