#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_2828_length_21632_cov_87.480704:1588-4357  -            409 38678at7898          -            594  3.8e-105  350.5  35.6   1   3   2.8e-78   2.2e-75  252.2  12.4     1   174     1   202     1   223 0.85 -
NODE_2828_length_21632_cov_87.480704:1588-4357  -            409 38678at7898          -            594  3.8e-105  350.5  35.6   2   3   2.1e-05     0.017   11.5   7.7   155   202   225   271   202   293 0.78 -
NODE_2828_length_21632_cov_87.480704:1588-4357  -            409 38678at7898          -            594  3.8e-105  350.5  35.6   3   3   1.3e-28     1e-25   88.2   3.7   154   253   314   409   268   409 0.78 -
NODE_28716_length_9790_cov_35.242596:2671-7502  -            255 38678at7898          -            594   5.5e-10   36.2   0.1   1   2   1.6e-11   1.3e-08   31.7   0.0     2    58     2    58     1    68 0.91 -
NODE_28716_length_9790_cov_35.242596:2671-7502  -            255 38678at7898          -            594   5.5e-10   36.2   0.1   2   2     0.011       8.6    2.5   0.0    79   114   121   158   111   173 0.81 -
NODE_52064_length_6927_cov_31.941271:243-5112   -            265 38678at7898          -            594   0.00011   18.7   3.4   1   2     0.062        49    0.0   2.0   134   159    90   115    80   129 0.77 -
NODE_52064_length_6927_cov_31.941271:243-5112   -            265 38678at7898          -            594   0.00011   18.7   3.4   2   2   3.7e-07   0.00029   17.3   0.0     4    54   212   260   210   265 0.88 -
NODE_5008_length_18564_cov_37.083780:1454-6027  -            335 38678at7898          -            594   0.00018   18.0   0.0   1   1   3.3e-07   0.00026   17.5   0.0     3    57   273   325   271   331 0.92 -
NODE_24224_length_10617_cov_35.328865:2151-6743 -            283 38678at7898          -            594    0.0011   15.4   0.0   1   1     2e-06    0.0016   14.9   0.0     5    55     7    54     4    67 0.88 -
NODE_116176_length_3311_cov_44.198319:2168-3180 -            142 38678at7898          -            594       1.2    5.4   7.2   1   1    0.0015       1.2    5.4   7.2   144   179    75   109    20   134 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/38678at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/38678at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/38678at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:37:56 2021
# [ok]
