#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_59076_length_6324_cov_33.038554:443-2251    -            282 48968at7898          -            415   8.1e-86  286.6   0.4   1   2   7.5e-19   2.7e-16   57.6   0.0    91   138     1    52     1    82 0.86 -
NODE_59076_length_6324_cov_33.038554:443-2251    -            282 48968at7898          -            415   8.1e-86  286.6   0.4   2   2     2e-70   7.2e-68  227.5   0.1   166   285   163   282   120   282 0.84 -
NODE_131322_length_2795_cov_40.354599:653-2002   -            274 48968at7898          -            415   4.3e-65  218.4   0.7   1   2   3.5e-51   1.3e-48  164.1   1.3    43   154     1   111     1   134 0.91 -
NODE_131322_length_2795_cov_40.354599:653-2002   -            274 48968at7898          -            415   4.3e-65  218.4   0.7   2   2   3.8e-17   1.4e-14   52.0   0.0   154   245   181   274   157   274 0.79 -
NODE_17073_length_12378_cov_26.562424:3202-11602 -            273 48968at7898          -            415   5.4e-55  185.1   0.1   1   2   4.5e-16   1.7e-13   48.5   0.2    91   132     1    42     1    55 0.89 -
NODE_17073_length_12378_cov_26.562424:3202-11602 -            273 48968at7898          -            415   5.4e-55  185.1   0.1   2   2   2.6e-42   9.3e-40  134.9   0.0   168   287   138   256   107   273 0.87 -
NODE_42020_length_7949_cov_26.045096:5003-6704   -            183 48968at7898          -            415   3.4e-44  149.6  16.4   1   2   4.8e-29   1.7e-26   91.2  12.8    21    90     2    71     1    73 0.98 -
NODE_42020_length_7949_cov_26.045096:5003-6704   -            183 48968at7898          -            415   3.4e-44  149.6  16.4   2   2   1.2e-19   4.4e-17   60.2   0.1   219   331    74   183    72   183 0.92 -
NODE_97771_length_4049_cov_19.912152:737-3432    -            296 48968at7898          -            415   3.7e-37  126.4  15.2   1   2   1.5e-26   5.3e-24   83.0   8.3    22    96     9    85     5   115 0.87 -
NODE_97771_length_4049_cov_19.912152:737-3432    -            296 48968at7898          -            415   3.7e-37  126.4  15.2   2   2   8.2e-16     3e-13   47.6   0.6   219   332   178   288   172   294 0.85 -
NODE_296_length_34465_cov_38.296165:6920-9491    -            288 48968at7898          -            415   6.3e-35  119.0  15.1   1   3   4.5e-22   1.6e-19   68.2  10.6    22    91     2    72     1    79 0.94 -
NODE_296_length_34465_cov_38.296165:6920-9491    -            288 48968at7898          -            415   6.3e-35  119.0  15.1   2   3    0.0062       2.3    5.2   0.0   229   259    96   126    75   138 0.82 -
NODE_296_length_34465_cov_38.296165:6920-9491    -            288 48968at7898          -            415   6.3e-35  119.0  15.1   3   3   1.4e-15   5.3e-13   46.8   0.1   278   390   172   282   152   288 0.82 -
NODE_569_length_30549_cov_53.823021:26177-29452  -            213 48968at7898          -            415     8e-35  118.7  20.4   1   3     5e-22   1.8e-19   68.1  12.2    22    92     1    68     1    70 0.97 -
NODE_569_length_30549_cov_53.823021:26177-29452  -            213 48968at7898          -            415     8e-35  118.7  20.4   2   3   1.4e-05     0.005   13.9   0.1   213   251    71   109    69   113 0.90 -
NODE_569_length_30549_cov_53.823021:26177-29452  -            213 48968at7898          -            415     8e-35  118.7  20.4   3   3   3.7e-14   1.3e-11   42.2   0.2   306   409   112   213   107   213 0.95 -
NODE_175_length_38082_cov_126.436064:27499-30361 -            233 48968at7898          -            415   2.7e-32  110.4  19.6   1   3   2.9e-20   1.1e-17   62.3  10.4    22    91     1    70     1    74 0.98 -
NODE_175_length_38082_cov_126.436064:27499-30361 -            233 48968at7898          -            415   2.7e-32  110.4  19.6   2   3   2.5e-14     9e-12   42.7   0.2   224   332    86   189    80   190 0.83 -
NODE_175_length_38082_cov_126.436064:27499-30361 -            233 48968at7898          -            415   2.7e-32  110.4  19.6   3   3   9.5e-05     0.034   11.2   0.1   369   410   190   231   189   233 0.95 -
NODE_94789_length_4181_cov_28.304508:451-4119    -            185 48968at7898          -            415   4.1e-31  106.5   0.2   1   1   1.4e-33   5.2e-31  106.1   0.2   219   410     3   183     1   185 0.93 -
NODE_50022_length_7117_cov_36.346822:3351-4394   -            183 48968at7898          -            415   8.1e-27   92.3   0.0   1   1   3.1e-29   1.1e-26   91.8   0.0   219   409     3   180     1   183 0.92 -
NODE_4236_length_19530_cov_57.618651:4727-15031  -            181 48968at7898          -            415   4.5e-26   89.9  12.0   1   4     1e-22   3.7e-20   70.4   9.2    31    92     3    64     1    71 0.94 -
NODE_4236_length_19530_cov_57.618651:4727-15031  -            181 48968at7898          -            415   4.5e-26   89.9  12.0   2   4      0.15        54    0.6   0.0   219   243    63    87    62    96 0.89 -
NODE_4236_length_19530_cov_57.618651:4727-15031  -            181 48968at7898          -            415   4.5e-26   89.9  12.0   3   4   0.00087      0.32    8.0   0.0   302   334   102   134    87   140 0.89 -
NODE_4236_length_19530_cov_57.618651:4727-15031  -            181 48968at7898          -            415   4.5e-26   89.9  12.0   4   4    0.0002     0.074   10.1   0.0   369   409   139   179   134   181 0.89 -
NODE_48432_length_7273_cov_16.739336:4744-6371   -            200 48968at7898          -            415     4e-11   40.6   0.0   1   1   2.3e-13   8.5e-11   39.5   0.0   226   409     7   199     1   200 0.78 -
NODE_65356_length_5859_cov_25.575868:2467-3140   -            184 48968at7898          -            415   1.7e-07   28.7   0.1   1   1   6.1e-10   2.2e-07   28.3   0.1   220   409     1   184     1   184 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/48968at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
