#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_12617_length_13614_cov_33.076212:336-8230  -           1361 4363at7898           -           1708  9.9e-113  376.0 112.9   1   5     9e-63   4.4e-60  201.5  28.7  1329  1702    11   384     1   387 0.85 -
NODE_12617_length_13614_cov_33.076212:336-8230  -           1361 4363at7898           -           1708  9.9e-113  376.0 112.9   2   5     2e-42   9.9e-40  134.0  20.8  1327  1702   395   780   383   784 0.80 -
NODE_12617_length_13614_cov_33.076212:336-8230  -           1361 4363at7898           -           1708  9.9e-113  376.0 112.9   3   5   0.00044      0.22    6.9  10.9  1330  1515   798  1004   781  1007 0.67 -
NODE_12617_length_13614_cov_33.076212:336-8230  -           1361 4363at7898           -           1708  9.9e-113  376.0 112.9   4   5     5e-14   2.5e-11   39.9  18.4  1577  1702  1099  1223  1087  1227 0.86 -
NODE_12617_length_13614_cov_33.076212:336-8230  -           1361 4363at7898           -           1708  9.9e-113  376.0 112.9   5   5   3.7e-06    0.0018   13.8   5.9  1329  1414  1237  1317  1224  1331 0.76 -
NODE_49931_length_7054_cov_35.683968:1059-5108  -            340 4363at7898           -           1708   1.4e-76  256.1  26.2   1   1   3.9e-79   1.9e-76  255.7  26.2  1371  1703     9   338     4   339 0.92 -
NODE_15432_length_12640_cov_32.093374:4635-7071 -            361 4363at7898           -           1708   1.3e-51  173.4  34.8   1   2   0.00025      0.12    7.7   6.6  1674  1702    10    38     1    39 0.92 -
NODE_15432_length_12640_cov_32.093374:4635-7071 -            361 4363at7898           -           1708   1.3e-51  173.4  34.8   2   2   5.5e-53   2.7e-50  169.0  20.2  1328  1638    51   361    40   361 0.82 -
NODE_51422_length_6920_cov_27.669550:4046-4297  -             84 4363at7898           -           1708   1.2e-48  163.5  10.4   1   1   2.7e-51   1.3e-48  163.4  10.4  1555  1638     1    84     1    84 1.00 -
NODE_31375_length_9216_cov_34.257212:2552-4347  -            370 4363at7898           -           1708   1.3e-44  150.2  33.0   1   1   3.3e-47   1.6e-44  149.9  33.0  1284  1641     5   368     1   370 0.78 -
NODE_31375_length_9216_cov_34.257212:913-1967   -            283 4363at7898           -           1708   4.5e-36  121.9  12.8   1   2   5.8e-14   2.8e-11   39.7   1.1  1378  1424    40    93     3   110 0.78 -
NODE_31375_length_9216_cov_34.257212:913-1967   -            283 4363at7898           -           1708   4.5e-36  121.9  12.8   2   2   8.2e-29     4e-26   88.9   3.9  1466  1638   103   283    88   283 0.86 -
NODE_138803_length_2624_cov_171.776634:89-648   -            137 4363at7898           -           1708   3.2e-27   92.5   9.7   1   1     7e-30   3.5e-27   92.4   9.7  1505  1638     4   137     1   137 0.90 -
NODE_70327_length_5499_cov_28.666667:2291-2686  -            132 4363at7898           -           1708   2.1e-24   83.2   4.7   1   1   4.7e-27   2.3e-24   83.0   4.7  1506  1638     1   132     1   132 0.86 -
NODE_3165_length_20538_cov_31.458291:7530-7922  -            131 4363at7898           -           1708   2.4e-14   49.9   0.7   1   1   5.2e-17   2.5e-14   49.8   0.7  1510  1638     3   131     1   131 0.86 -
NODE_158520_length_2110_cov_45.757335:1673-1906 -             78 4363at7898           -           1708   6.5e-13   45.1   0.8   1   1   1.4e-15     7e-13   45.0   0.8  1509  1585     2    78     1    78 0.93 -
NODE_58826_length_6300_cov_27.913562:5164-5397  -             78 4363at7898           -           1708     1e-12   44.5   0.8   1   1   2.2e-15   1.1e-12   44.4   0.8  1509  1585     2    78     1    78 0.93 -
NODE_96983_length_4101_cov_26.837331:1079-1312  -             78 4363at7898           -           1708   6.7e-12   41.7   0.7   1   1   1.5e-14   7.3e-12   41.6   0.7  1509  1585     2    78     1    78 0.83 -
NODE_83299_length_4752_cov_41.271008:764-4165   -            158 4363at7898           -           1708   4.8e-10   35.6  36.0   1   2   2.1e-06     0.001   14.6   1.6  1133  1163     1    31     1    47 0.80 -
