#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_45121_length_7527_cov_33.128164:1292-7070  -            368 33723at7898          -            525  3.7e-239  792.9   6.0   1   1  7.7e-241    7e-238  788.6   6.0    65   407     2   367     1   368 0.97 -
NODE_7_length_114270_cov_4.557751:14278-15567   -            430 33723at7898          -            525   7.8e-40  135.1   0.1   1   2   3.1e-16   2.8e-13   47.5   0.0    10   113     1   101     1   114 0.82 -
NODE_7_length_114270_cov_4.557751:14278-15567   -            430 33723at7898          -            525   7.8e-40  135.1   0.1   2   2   7.1e-28   6.5e-25   85.9   0.0   153   392   177   430   157   430 0.80 -
NODE_17046_length_12163_cov_39.252487:3647-6601 -            224 33723at7898          -            525   3.4e-36  123.1   0.4   1   2   7.6e-27   6.9e-24   82.5   0.1    68   235     1   154     1   166 0.80 -
NODE_17046_length_12163_cov_39.252487:3647-6601 -            224 33723at7898          -            525   3.4e-36  123.1   0.4   2   2   3.3e-13     3e-10   37.5   0.0   292   339   177   224   155   224 0.90 -
NODE_27378_length_9860_cov_49.629239:850-5193   -            381 33723at7898          -            525   9.1e-28   95.3   0.0   1   2   1.7e-08   1.5e-05   22.0   0.1     4   108     5   103     1   138 0.83 -
NODE_27378_length_9860_cov_49.629239:850-5193   -            381 33723at7898          -            525   9.1e-28   95.3   0.0   2   2   1.6e-23   1.4e-20   71.5   0.0   146   352   163   379   156   381 0.85 -
NODE_265718_length_530_cov_1.143852:6-299       -             98 33723at7898          -            525   8.3e-14   49.2   0.0   1   1     1e-16   9.2e-14   49.1   0.0     5   105     2    98     1    98 0.86 -
NODE_252346_length_604_cov_2.413861:1-300       -            100 33723at7898          -            525   2.2e-11   41.2   0.0   1   1   2.8e-14   2.5e-11   41.0   0.0    29   113     1    81     1    93 0.84 -
NODE_16872_length_12206_cov_39.743372:2296-5572 -            408 33723at7898          -            525    0.0058   13.4   0.0   1   1   1.1e-05    0.0096   12.7   0.0   353   394   150   191   142   210 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/33723at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/33723at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/33723at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:25:01 2021
# [ok]
