#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_27019_length_9927_cov_90.514652:1732-4817 -            137 90540at7898          -            244   6.3e-66  220.7   0.3   1   1   1.4e-68   8.9e-66  220.2   0.3   115   238     1   137     1   137 0.93 -
NODE_223027_length_918_cov_1.180708:400-912    -            171 90540at7898          -            244   2.7e-19   68.0   0.4   1   1   8.2e-21   5.2e-18   63.8   0.4    11   164     2   170     1   171 0.75 -
NODE_150433_length_2314_cov_35.991422:838-1988 -            162 90540at7898          -            244   1.5e-08   32.8   0.0   1   1   4.4e-11   2.8e-08   31.9   0.0    53   147    31   143    10   152 0.69 -
NODE_230583_length_821_cov_1.130194:219-764    -            182 90540at7898          -            244   4.4e-07   28.0   0.0   1   2   9.6e-05     0.061   11.2   0.0    23    85     1    65     1    89 0.83 -
NODE_230583_length_821_cov_1.130194:219-764    -            182 90540at7898          -            244   4.4e-07   28.0   0.0   2   2     6e-06    0.0039   15.1   0.0    97   144   135   182   129   182 0.93 -
NODE_6_length_175601_cov_5.006028:96553-96993  -            147 90540at7898          -            244   1.2e-06   26.6   0.4   1   1   3.9e-09   2.5e-06   25.6   0.4    61   144     3   100     1   147 0.77 -
NODE_210723_length_1093_cov_1.012072:522-1085  -            188 90540at7898          -            244   2.9e-06   25.4   0.1   1   2   0.00016       0.1   10.5   0.0    56    88    31    64     2    70 0.72 -
NODE_210723_length_1093_cov_1.012072:522-1085  -            188 90540at7898          -            244   2.9e-06   25.4   0.1   2   2   2.1e-05     0.014   13.3   0.0   100   143   106   149    80   171 0.89 -
NODE_45349_length_7503_cov_35.374662:1497-1940 -            148 90540at7898          -            244   6.2e-05   21.0   0.0   1   1   1.2e-07   7.9e-05   20.6   0.0    31    90    30    93    26   116 0.74 -
NODE_95714_length_4156_cov_34.530934:2170-3872 -            218 90540at7898          -            244   0.00016   19.6   0.0   1   1   1.6e-06     0.001   17.0   0.0    36   142    50   168    32   213 0.60 -
NODE_295651_length_434_cov_0.946269:92-427     -            112 90540at7898          -            244     0.011   13.6   0.2   1   2   0.00029      0.19    9.6   0.1    69    84     6    21     2    47 0.91 -
NODE_295651_length_434_cov_0.946269:92-427     -            112 90540at7898          -            244     0.011   13.6   0.2   2   2     0.047        30    2.4   0.0   101   141    69   110    63   112 0.81 -
NODE_265718_length_530_cov_1.143852:6-299      -             98 90540at7898          -            244     0.023   12.6   0.0   1   1   3.8e-05     0.024   12.5   0.0    26    85    10    70     3    91 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/90540at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/90540at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/90540at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:32:12 2021
# [ok]
