#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_221248_length_941_cov_1.437055:1-897      -            299 71169at7898          -            312   1.5e-68  230.1   0.5   1   2      0.13        93    0.8   0.0    56    83     1    29     1    40 0.80 -
NODE_221248_length_941_cov_1.437055:1-897      -            299 71169at7898          -            312   1.5e-68  230.1   0.5   2   2   2.5e-69   1.8e-66  223.3   0.2    80   309    57   298    48   299 0.89 -
NODE_6_length_175601_cov_5.006028:14607-15587  -            327 71169at7898          -            312   3.2e-54  183.0   0.0   1   2   0.00053      0.38    8.7   0.0    26    84    12    72     4    78 0.84 -
NODE_6_length_175601_cov_5.006028:14607-15587  -            327 71169at7898          -            312   3.2e-54  183.0   0.0   2   2   7.3e-54   5.2e-51  172.5   0.0    78   290    97   304    88   327 0.89 -
NODE_28_length_52097_cov_4.825397:7022-7957    -            312 71169at7898          -            312   8.7e-43  145.4   0.0   1   2      0.16   1.2e+02    0.5   0.0    35    79     3    49     1    58 0.78 -
NODE_28_length_52097_cov_4.825397:7022-7957    -            312 71169at7898          -            312   8.7e-43  145.4   0.0   2   2   7.5e-45   5.3e-42  142.9   0.0    76   308    77   310    53   312 0.90 -
NODE_236711_length_747_cov_0.785494:136-723    -            196 71169at7898          -            312   1.8e-36  124.7   0.0   1   1   2.7e-39   1.9e-36  124.6   0.0   117   310     1   195     1   196 0.91 -
NODE_233578_length_783_cov_0.801170:75-779     -            235 71169at7898          -            312     9e-36  122.4   0.0   1   1   1.5e-38     1e-35  122.2   0.0    78   289    25   235     2   235 0.93 -
NODE_48651_length_7181_cov_5.657300:1505-2521  -            339 71169at7898          -            312   5.1e-33  113.4   0.0   1   2   1.4e-07   9.9e-05   20.4   0.0    24    83     3    65     1    71 0.85 -
NODE_48651_length_7181_cov_5.657300:1505-2521  -            339 71169at7898          -            312   5.1e-33  113.4   0.0   2   2   4.6e-29   3.2e-26   91.0   0.0    80   312    93   339    89   339 0.85 -
NODE_270_length_34228_cov_4.726186:14452-15279 -            276 71169at7898          -            312   5.6e-28   96.8   0.0   1   2   1.3e-05    0.0094   13.9   0.0    30    86     7    65     1    72 0.83 -
NODE_270_length_34228_cov_4.726186:14452-15279 -            276 71169at7898          -            312   5.6e-28   96.8   0.0   2   2   4.5e-26   3.2e-23   81.2   0.0   113   265   120   274    88   276 0.83 -
NODE_202153_length_1231_cov_1.840106:229-1056  -            276 71169at7898          -            312   3.9e-27   94.0   0.0   1   2   1.5e-05     0.011   13.7   0.0    31    86     8    65     1    72 0.83 -
NODE_202153_length_1231_cov_1.840106:229-1056  -            276 71169at7898          -            312   3.9e-27   94.0   0.0   2   2   2.7e-25   1.9e-22   78.6   0.0   113   265   120   274    88   276 0.84 -
NODE_215766_length_1017_cov_0.944444:427-1014  -            196 71169at7898          -            312     5e-17   60.8   0.0   1   1   1.4e-16     1e-13   50.0   0.0     7   158    14   196    10   196 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/71169at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/71169at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/71169at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:39:33 2021
# [ok]
