#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_95714_length_4156_cov_34.530934:2170-3872 -            218 107099at7898         -            191  1.8e-101  336.0   0.1   1   1  1.9e-104  2.1e-101  335.8   0.1     2   191    19   214    18   214 0.98 -
NODE_210723_length_1093_cov_1.012072:522-1085  -            188 107099at7898         -            191   6.3e-05   21.1   0.2   1   2   9.8e-07     0.001   17.1   0.0    37    88    22    68     5    79 0.80 -
NODE_210723_length_1093_cov_1.012072:522-1085  -            188 107099at7898         -            191   6.3e-05   21.1   0.2   2   2      0.04        42    2.1   0.0   116   146   119   152   101   158 0.71 -
NODE_265718_length_530_cov_1.143852:6-299      -             98 107099at7898         -            191   0.00021   19.4   0.0   1   1   2.5e-07   0.00027   19.1   0.0    29    83    14    72     6    77 0.77 -
NODE_295651_length_434_cov_0.946269:92-427     -            112 107099at7898         -            191   0.00068   17.7   0.2   1   2   1.1e-06    0.0012   17.0   0.0    62    94     3    35     1    72 0.80 -
NODE_295651_length_434_cov_0.946269:92-427     -            112 107099at7898         -            191   0.00068   17.7   0.2   2   2      0.46   4.9e+02   -1.4   0.0   119   134    85   100    67   112 0.66 -
NODE_45349_length_7503_cov_35.374662:1497-1940 -            148 107099at7898         -            191    0.0043   15.1   0.0   1   1   4.2e-06    0.0045   15.1   0.0    60   133    67   137     7   145 0.73 -
NODE_6_length_175601_cov_5.006028:96553-96993  -            147 107099at7898         -            191    0.0055   14.8   0.1   1   1   5.9e-06    0.0062   14.6   0.1    62   147     8    97     1   118 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/107099at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/107099at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/107099at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:15:45 2021
# [ok]
