#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_23404_length_9214_cov_34.856939:6422-9045 -            172 59281at7898          -            439     3e-91  304.2   0.0   1   1     3e-94   3.5e-91  304.0   0.0   276   437    12   172     2   172 0.96 -
NODE_35018_length_7627_cov_38.197928:359-6739  -            326 59281at7898          -            439   4.1e-23   79.6   0.0   1   3   1.3e-07   0.00015   18.5   0.0   124   204    19    99     6   116 0.89 -
NODE_35018_length_7627_cov_38.197928:359-6739  -            326 59281at7898          -            439   4.1e-23   79.6   0.0   2   3   7.4e-10   8.5e-07   25.9   0.0   252   323   120   201   104   216 0.78 -
NODE_35018_length_7627_cov_38.197928:359-6739  -            326 59281at7898          -            439   4.1e-23   79.6   0.0   3   3     1e-11   1.2e-08   32.0   0.0   346   399   266   320   239   326 0.87 -
NODE_90342_length_4117_cov_34.941264:630-3813  -            244 59281at7898          -            439   6.6e-20   69.1   0.1   1   3      0.23   2.7e+02   -2.1   0.0    56    77    13    34     8    42 0.85 -
NODE_90342_length_4117_cov_34.941264:630-3813  -            244 59281at7898          -            439   6.6e-20   69.1   0.1   2   3    0.0037       4.3    3.8   0.0   214   245    47    78    37    92 0.87 -
NODE_90342_length_4117_cov_34.941264:630-3813  -            244 59281at7898          -            439   6.6e-20   69.1   0.1   3   3   4.8e-21   5.5e-18   62.7   0.0   244   357   114   243    85   244 0.73 -
NODE_15042_length_10982_cov_3.680051:191-550   -            120 59281at7898          -            439   0.00098   15.8   0.0   1   1   8.5e-07   0.00098   15.8   0.0   177   260    24   109     1   120 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/59281at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/59281at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/59281at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:38:18 2021
# [ok]
