#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_210569_length_1388_cov_1.083786:350-766    -            139 24280at7898          -            631   7.8e-40  134.8   2.8   1   1   6.9e-42   8.6e-40  134.7   2.8     1   137     2   137     2   139 0.94 -
NODE_21573_length_9545_cov_3.408639:1876-2607   -            244 24280at7898          -            631   4.4e-33  112.5   5.3   1   1   4.3e-35   5.4e-33  112.3   5.3     1   186     2   184     2   200 0.90 -
NODE_189262_length_1696_cov_0.989981:143-886    -            248 24280at7898          -            631   1.1e-25   88.1   0.4   1   1   1.1e-27   1.3e-25   87.8   0.4     1   187     3   187     3   242 0.84 -
NODE_8802_length_13094_cov_4.847480:7215-7997   -            261 24280at7898          -            631   7.1e-25   85.4   0.2   1   1   9.9e-27   1.2e-24   84.6   0.2     2   188     3   195     2   261 0.93 -
NODE_244378_length_979_cov_1.007955:373-939     -            189 24280at7898          -            631   9.8e-25   85.0   3.2   1   1   9.6e-27   1.2e-24   84.7   3.2     1   186     1   182     1   186 0.90 -
NODE_5_length_68997_cov_5.073166:36728-37429    -            234 24280at7898          -            631   1.2e-18   64.9   0.2   1   1   1.1e-20   1.3e-18   64.7   0.2     2   188     2   191     1   211 0.84 -
NODE_296470_length_560_cov_0.531453:14-535      -            174 24280at7898          -            631   3.9e-18   63.1   0.2   1   1   3.6e-20   4.5e-18   62.9   0.2    78   188     1   115     1   132 0.89 -
NODE_147746_length_2454_cov_19.553291:1118-1654 -            179 24280at7898          -            631   1.2e-17   61.6   0.2   1   1   1.1e-19   1.3e-17   61.4   0.2     4   180     2   178     1   179 0.86 -
NODE_241012_length_1015_cov_0.946507:60-809     -            250 24280at7898          -            631   1.5e-17   61.2   0.5   1   1   1.4e-19   1.8e-17   61.0   0.5     1   188     7   189     7   247 0.80 -
NODE_321367_length_476_cov_1.352785:3-473       -            157 24280at7898          -            631   3.9e-17   59.8   0.2   1   1   3.5e-19   4.3e-17   59.7   0.2    47   182    18   157     2   157 0.83 -
