#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_78221_length_4628_cov_34.292559:702-4625  -            470 46901at7898          -            601  1.1e-141  471.3  21.9   1   2     3e-89   4.6e-86  287.6  15.4   184   393     1   234     1   275 0.83 -
NODE_78221_length_4628_cov_34.292559:702-4625  -            470 46901at7898          -            601  1.1e-141  471.3  21.9   2   2   2.4e-58   3.6e-55  185.5   0.3   409   524   353   470   307   470 0.87 -
NODE_45518_length_6624_cov_37.674483:277-1859  -            376 46901at7898          -            601   1.6e-18   64.5   4.0   1   3   1.2e-16   1.9e-13   47.8   3.0    23   114     4    95     1   122 0.80 -
NODE_45518_length_6624_cov_37.674483:277-1859  -            376 46901at7898          -            601   1.6e-18   64.5   4.0   2   3      0.57   8.8e+02   -4.0   2.9   360   389   171   203   161   225 0.47 -
NODE_45518_length_6624_cov_37.674483:277-1859  -            376 46901at7898          -            601   1.6e-18   64.5   4.0   3   3   2.9e-09   4.4e-06   23.4   0.0   132   173   263   304   241   326 0.75 -
NODE_5884_length_14706_cov_33.439378:574-12277 -            838 46901at7898          -            601    0.0029   14.1   0.8   1   4   1.9e-06    0.0029   14.1   0.8   533   588     3    52     1    56 0.89 -
NODE_5884_length_14706_cov_33.439378:574-12277 -            838 46901at7898          -            601    0.0029   14.1   0.8   2   4      0.15   2.3e+02   -2.0   0.6   327   413    80   164    73   168 0.65 -
NODE_5884_length_14706_cov_33.439378:574-12277 -            838 46901at7898          -            601    0.0029   14.1   0.8   3   4      0.25   3.8e+02   -2.8   0.6   350   370   365   385   344   411 0.73 -
NODE_5884_length_14706_cov_33.439378:574-12277 -            838 46901at7898          -            601    0.0029   14.1   0.8   4   4      0.22   3.4e+02   -2.6   0.0    91   126   763   802   760   810 0.62 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/46901at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/46901at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/46901at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:41:46 2021
# [ok]
