#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_39115_length_7211_cov_25.004078:2197-6730  -            270 56042at7898          -            433  2.9e-158  525.4   0.2   1   1  4.2e-161  3.2e-158  525.3   0.2   111   367     1   267     1   270 0.97 -
NODE_42062_length_6927_cov_31.076743:621-6764   -            317 56042at7898          -            433  1.5e-108  361.6   1.8   1   2     1e-07   7.9e-05   19.8   0.3     1    38     1    41     1    42 0.89 -
NODE_42062_length_6927_cov_31.076743:621-6764   -            317 56042at7898          -            433  1.5e-108  361.6   1.8   2   2  8.8e-106  6.8e-103  343.0   0.1    22   278    40   306    39   312 0.94 -
NODE_13109_length_11519_cov_35.411646:401-11038 -            292 56042at7898          -            433   3.2e-93  311.1   5.1   1   2   3.1e-50   2.4e-47  159.9   0.1    60   168     4   119     1   133 0.92 -
NODE_13109_length_11519_cov_35.411646:401-11038 -            292 56042at7898          -            433   3.2e-93  311.1   5.1   2   2   1.4e-45   1.1e-42  144.6   1.1   166   326   145   288   142   292 0.93 -
NODE_16325_length_10655_cov_28.538083:1329-4633 -            182 56042at7898          -            433   4.1e-61  205.3   0.5   1   1   6.6e-64   5.1e-61  205.0   0.5   270   426     2   175     1   180 0.91 -
NODE_1_length_94589_cov_5.070801:29495-30787    -            431 56042at7898          -            433     4e-15   53.7   0.1   1   1   7.7e-18   5.9e-15   53.2   0.1    21   406    31   420    11   424 0.82 -
NODE_46_length_39786_cov_4.487716:8785-9711     -            309 56042at7898          -            433   0.00089   16.4   0.2   1   1   1.9e-06    0.0014   15.7   0.2     1    73     1    79     1    91 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/56042at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/56042at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/56042at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:41:01 2021
# [ok]
