#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_293_length_28619_cov_4.804593:20498-23275 -            926 23265at7898          -            795  4.6e-123  410.0   1.2   1   3   3.8e-46   2.9e-43  146.1   1.2    10   149     1   147     1   159 0.85 -
NODE_293_length_28619_cov_4.804593:20498-23275 -            926 23265at7898          -            795  4.6e-123  410.0   1.2   2   3   9.6e-57   7.4e-54  181.1   0.0   147   527   202   639   180   659 0.78 -
NODE_293_length_28619_cov_4.804593:20498-23275 -            926 23265at7898          -            795  4.6e-123  410.0   1.2   3   3   1.4e-23     1e-20   71.5   0.0   544   774   699   913   676   919 0.78 -
NODE_30469_length_8158_cov_4.238615:2667-4631  -            655 23265at7898          -            795   2.8e-23   80.0   4.8   1   4   2.5e-15     2e-12   44.1   0.1    46   174     3   147     1   155 0.81 -
NODE_30469_length_8158_cov_4.238615:2667-4631  -            655 23265at7898          -            795   2.8e-23   80.0   4.8   2   4   0.00098      0.76    5.8   0.1   155   212   277   334   265   354 0.85 -
NODE_30469_length_8158_cov_4.238615:2667-4631  -            655 23265at7898          -            795   2.8e-23   80.0   4.8   3   4   3.9e-05      0.03   10.5   0.1   371   417   354   402   342   418 0.74 -
NODE_30469_length_8158_cov_4.238615:2667-4631  -            655 23265at7898          -            795   2.8e-23   80.0   4.8   4   4   1.1e-07   8.6e-05   18.8   0.0   555   632   488   563   474   605 0.77 -
NODE_19_length_47129_cov_4.809271:29494-31897  -            789 23265at7898          -            795   1.4e-12   44.6   0.3   1   3   3.8e-07   0.00029   17.1   0.0    45    98    14    66     2   168 0.66 -
NODE_19_length_47129_cov_4.809271:29494-31897  -            789 23265at7898          -            795   1.4e-12   44.6   0.3   2   3   7.3e-06    0.0056   12.9   0.1   371   392   445   466   431   479 0.85 -
NODE_19_length_47129_cov_4.809271:29494-31897  -            789 23265at7898          -            795   1.4e-12   44.6   0.3   3   3   2.8e-05     0.022   10.9   0.0   548   597   603   652   592   666 0.89 -
NODE_39_length_41085_cov_4.660909:4249-5970    -            574 23265at7898          -            795     9e-07   25.4   0.0   1   1   1.9e-09   1.4e-06   24.7   0.0    30   174     1   144     1   157 0.93 -
NODE_28192_length_8468_cov_40.373402:1415-8231 -            596 23265at7898          -            795   3.4e-06   23.5   1.4   1   4     0.003       2.3    4.2   0.0   174   212   105   143    93   153 0.76 -
NODE_28192_length_8468_cov_40.373402:1415-8231 -            596 23265at7898          -            795   3.4e-06   23.5   1.4   2   4     1e-06   0.00078   15.7   1.3   330   400   121   190   111   318 0.69 -
NODE_28192_length_8468_cov_40.373402:1415-8231 -            596 23265at7898          -            795   3.4e-06   23.5   1.4   3   4      0.22   1.7e+02   -2.0   0.0   551   572   320   341   310   346 0.83 -
NODE_28192_length_8468_cov_40.373402:1415-8231 -            596 23265at7898          -            795   3.4e-06   23.5   1.4   4   4     0.025        19    1.2   0.0   695   734   460   499   414   519 0.75 -
NODE_39452_length_7175_cov_34.328151:1914-2537 -            208 23265at7898          -            795     0.002   14.4   0.1   1   2      0.13        96   -1.2   0.0   370   388    48    69    39    75 0.83 -
NODE_39452_length_7175_cov_34.328151:1914-2537 -            208 23265at7898          -            795     0.002   14.4   0.1   2   2   8.8e-06    0.0067   12.6   0.0   552   596   142   186   135   194 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23265at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/23265at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23265at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:34:13 2021
# [ok]
