#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_47534_length_6459_cov_5.013836:5413-6129  -            239 73915at7898          -            334   1.7e-16   58.1   0.4   1   1   3.5e-19   1.8e-16   58.0   0.4    28   194    11   176     1   238 0.77 -
NODE_38_length_41375_cov_4.065365:4927-5670    -            248 73915at7898          -            334   4.6e-15   53.4   0.1   1   2   5.9e-14     3e-11   40.8   0.0    22   180     3   168     1   181 0.76 -
NODE_38_length_41375_cov_4.065365:4927-5670    -            248 73915at7898          -            334   4.6e-15   53.4   0.1   2   2   5.9e-05      0.03   11.3   0.0   249   308   180   239   167   246 0.86 -
NODE_98475_length_3816_cov_34.362927:2402-3223 -            212 73915at7898          -            334   7.8e-11   39.5   0.3   1   2    0.0047       2.4    5.0   0.0    12    36     6    33     3    73 0.68 -
NODE_98475_length_3816_cov_34.362927:2402-3223 -            212 73915at7898          -            334   7.8e-11   39.5   0.3   2   2   1.5e-11   7.7e-09   32.9   0.1    63   177   101   212    82   212 0.84 -
NODE_27_length_44198_cov_4.147804:3909-4544    -            212 73915at7898          -            334   1.4e-09   35.3   0.2   1   1   2.9e-12   1.5e-09   35.3   0.2    44   149    20   124     3   188 0.82 -
NODE_274179_length_702_cov_1.013267:102-689    -            196 73915at7898          -            334     4e-09   33.9   0.0   1   1   1.6e-11   7.9e-09   32.9   0.0    14   196     2   189     1   194 0.75 -
NODE_207413_length_1431_cov_1.069820:502-1062  -            187 73915at7898          -            334     2e-08   31.6   0.0   1   1   5.2e-11   2.6e-08   31.2   0.0    49   172    40   157     5   174 0.78 -
NODE_277564_length_677_cov_1.235294:13-675     -            221 73915at7898          -            334     1e-05   22.6   0.0   1   2   4.7e-08   2.4e-05   21.4   0.0    51   181    21   152    15   170 0.86 -
NODE_277564_length_677_cov_1.235294:13-675     -            221 73915at7898          -            334     1e-05   22.6   0.0   2   2      0.55   2.8e+02   -1.8   0.0   258   307   172   221   162   221 0.83 -
NODE_313991_length_498_cov_0.766917:8-484      -            159 73915at7898          -            334   0.00017   18.6   0.1   1   1   3.8e-07   0.00019   18.5   0.1    50   146    36   131     3   149 0.76 -
NODE_260459_length_822_cov_0.849239:377-805    -            143 73915at7898          -            334     0.001   16.1   0.0   1   1   6.8e-06    0.0035   14.3   0.0    23    77     6    67     2   143 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/73915at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/73915at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/73915at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:34:35 2021
# [ok]
