# BUSCO version is: 5.0.0 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of species: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
64at7898	Missing
116at7898	Missing
131at7898	Fragmented	NODE_485_length_31501_cov_34.968919	28214	28803	+	231.8	113	https://www.orthodb.org/v10?query=131at7898	E3 ubiquitin-protein ligase UBR4 isoform X1
171at7898	Missing
180at7898	Missing
301at7898	Complete	NODE_943_length_27712_cov_45.086228	6416	27596	-	7691.5	3916	https://www.orthodb.org/v10?query=301at7898	sacsin isoform X1
394at7898	Fragmented	NODE_2206_length_23069_cov_31.509491	19248	20787	+	272.7	173	https://www.orthodb.org/v10?query=394at7898	vacuolar protein sorting-associated protein 13B-like
408at7898	Missing
423at7898	Missing
433at7898	Missing
594at7898	Missing
707at7898	Missing
715at7898	Complete	NODE_15192_length_12939_cov_33.382710	751	12145	+	3513.4	2832	https://www.orthodb.org/v10?query=715at7898	apolipoprotein B-100
716at7898	Missing
832at7898	Missing
892at7898	Missing
1123at7898	Complete	NODE_751_length_28824_cov_40.734064	920	24338	+	3199.8	2171	https://www.orthodb.org/v10?query=1123at7898	filamin-B
1144at7898	Missing
1155at7898	Missing
1213at7898	Missing
1220at7898	Complete	NODE_43_length_48282_cov_58.126248	8087	30891	+	1595.6	1722	https://www.orthodb.org/v10?query=1220at7898	breast cancer type 2 susceptibility protein
1258at7898	Missing
1262at7898	Fragmented	NODE_23729_length_10720_cov_38.598625	2085	4000	+	264.4	111	https://www.orthodb.org/v10?query=1262at7898	pre-mRNA-processing-splicing factor 8
1312at7898	Missing
1329at7898	Missing
1401at7898	Missing
1502at7898	Missing
1539at7898	Fragmented	NODE_13322_length_13614_cov_33.076212	810	8230	+	1898.8	1031	https://www.orthodb.org/v10?query=1539at7898	alpha-tectorin
1607at7898	Fragmented	NODE_14103_length_13341_cov_40.911116	3701	10363	-	1780.8	1210	https://www.orthodb.org/v10?query=1607at7898	chondroitin sulfate proteoglycan 4
1664at7898	Fragmented	NODE_12130_length_14087_cov_59.950100	6152	12367	+	2449.2	1620	https://www.orthodb.org/v10?query=1664at7898	zinc finger protein 40 isoform X1
1667at7898	Missing
1697at7898	Missing
1709at7898	Complete	NODE_3324_length_20825_cov_32.799672	2221	13498	+	2826.1	1725	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Missing
1955at7898	Missing
2212at7898	Missing
2355at7898	Missing
2390at7898	Missing
2421at7898	Missing
2494at7898	Missing
2517at7898	Fragmented	NODE_12083_length_14106_cov_39.211680	7	6707	-	865.3	612	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Missing
2589at7898	Missing
2616at7898	Missing
2652at7898	Missing
2721at7898	Complete	NODE_19437_length_11725_cov_44.644590	2336	9722	+	1432.5	1415	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	NODE_545_length_30724_cov_46.734498	14273	29339	-	2549.8	1994	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	NODE_400_length_32640_cov_32.639501	6862	12363	-	1575.8	1255	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Missing
2857at7898	Missing
2862at7898	Complete	NODE_6594_length_17170_cov_37.778279	3866	11530	-	1368.8	1699
3036at7898	Missing
3037at7898	Missing
3098at7898	Missing
3133at7898	Missing
3278at7898	Complete	NODE_12255_length_14037_cov_32.224135	5085	11079	+	2826.3	1380
3359at7898	Missing
3551at7898	Missing
3552at7898	Fragmented	NODE_17708_length_12188_cov_33.580941	322	10154	-	1692.9	965
3601at7898	Missing
3636at7898	Complete	NODE_795_length_28565_cov_36.848135	1757	28390	-	1801.2	998	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	NODE_5708_length_17934_cov_43.250799	3491	15023	-	1385.2	1368	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	NODE_25103_length_10446_cov_41.204214	178	9211	+	963.3	1282	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	NODE_4071_length_19748_cov_39.972874	2495	19263	+	1308.6	1082	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Missing
3878at7898	Missing
