#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_3909_length_19431_cov_34.946824:553-18747  -            772 6807at7898           -           1103         0 1269.0   1.4   1   3    0.0028       1.7    4.2   0.2   274   290    41    57    35    76 0.85 -
NODE_3909_length_19431_cov_34.946824:553-18747  -            772 6807at7898           -           1103         0 1269.0   1.4   2   3   8.5e-09   5.1e-06   22.4   0.1   286   321    79   121    62   131 0.82 -
NODE_3909_length_19431_cov_34.946824:553-18747  -            772 6807at7898           -           1103         0 1269.0   1.4   3   3         0         0 1240.0   0.0   309   921   134   771   127   772 0.94 -
NODE_38646_length_8241_cov_32.415868:3739-6868  -            388 6807at7898           -           1103   0.00035   16.3   0.1   1   1   8.2e-07   0.00049   15.9   0.1    20   175   207   355   205   380 0.76 -
NODE_44705_length_7570_cov_118.171998:2048-3555 -            177 6807at7898           -           1103    0.0053   12.5   0.1   1   1   1.1e-05    0.0067   12.1   0.1     6    80    27   103    22   113 0.76 -
NODE_57368_length_6414_cov_25.783690:1015-2576  -            454 6807at7898           -           1103    0.0061   12.2   0.0   1   1   1.4e-05    0.0083   11.8   0.0   137   243   337   439   310   452 0.82 -
NODE_27016_length_9929_cov_24.835300:3706-6429  -            506 6807at7898           -           1103    0.0089   11.7   0.0   1   1     2e-05     0.012   11.3   0.0   137   243   332   434   311   447 0.83 -
NODE_26328_length_10054_cov_35.331291:3406-5101 -            510 6807at7898           -           1103     0.013   11.1   0.0   1   1     3e-05     0.018   10.7   0.0   137   243   336   438   307   444 0.80 -
NODE_4125_length_19113_cov_67.505312:990-2396   -            469 6807at7898           -           1103     0.016   10.9   0.0   1   1   3.7e-05     0.022   10.4   0.0   131   243   253   370   239   376 0.77 -
NODE_139702_length_2598_cov_32.621449:254-727   -            158 6807at7898           -           1103     0.054    9.1   0.0   1   1   0.00011     0.067    8.8   0.0   681   726    91   140    67   148 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/6807at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/6807at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/6807at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:38:22 2021
# [ok]
