#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_9839_length_14833_cov_82.726483:1226-6056  -            206 88716at7898          -            297   1.7e-66  222.4   2.8   1   2   5.2e-44   4.2e-41  139.0   0.1     9   138     1   134     1   136 0.96 -
NODE_9839_length_14833_cov_82.726483:1226-6056  -            206 88716at7898          -            297   1.7e-66  222.4   2.8   2   2   2.5e-27     2e-24   84.2   0.3   166   247   136   206   134   206 0.96 -
NODE_54235_length_6674_cov_83.418251:491-5105   -            205 88716at7898          -            297   2.7e-65  218.4   0.9   1   2     1e-46   8.2e-44  147.9   0.1     7   145     3   148     1   149 0.95 -
NODE_54235_length_6674_cov_83.418251:491-5105   -            205 88716at7898          -            297   2.7e-65  218.4   0.9   2   2   2.8e-24   2.2e-21   74.3   0.1   156   217   141   202   138   205 0.94 -
NODE_42672_length_7781_cov_38.467587:5225-7376  -            136 88716at7898          -            297   8.3e-53  177.4   2.1   1   2   3.7e-32     3e-29  100.1   0.2    64   139     1    81     1    82 0.95 -
NODE_42672_length_7781_cov_38.467587:5225-7376  -            136 88716at7898          -            297   8.3e-53  177.4   2.1   2   2   1.5e-25   1.2e-22   78.4   0.1   162   215    82   135    80   136 0.97 -
NODE_17066_length_12158_cov_30.680405:3160-8571 -            218 88716at7898          -            297   8.1e-45  151.2   0.1   1   2   2.1e-28   1.7e-25   87.8   0.0    12   140     1   134     1   138 0.86 -
NODE_17066_length_12158_cov_30.680405:3160-8571 -            218 88716at7898          -            297   8.1e-45  151.2   0.1   2   2     5e-21     4e-18   63.6   0.0   159   238   133   217   131   218 0.93 -
NODE_53271_length_6756_cov_35.021932:4210-5497  -            194 88716at7898          -            297     8e-37  125.0   0.3   1   2     3e-26   2.4e-23   80.7   0.0    12   140     1   134     1   139 0.85 -
NODE_53271_length_6756_cov_35.021932:4210-5497  -            194 88716at7898          -            297     8e-37  125.0   0.3   2   2     1e-14   8.1e-12   42.9   0.2   169   220   140   190   134   194 0.89 -
NODE_28922_length_9599_cov_72.967053:6353-8546  -            218 88716at7898          -            297     1e-35  121.4   0.0   1   2   2.2e-17   1.8e-14   51.6   0.0    12   112     1   107     1   111 0.82 -
NODE_28922_length_9599_cov_72.967053:6353-8546  -            218 88716at7898          -            297     1e-35  121.4   0.0   2   2   1.4e-22   1.1e-19   68.7   0.0   141   245   110   218   105   218 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/88716at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/88716at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/88716at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:35:43 2021
# [ok]
