#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_33740_length_8874_cov_34.880114:5589-6970  -             57 130910at7898         -            128   1.2e-19   68.7   2.9   1   1   3.3e-22   1.3e-19   68.7   2.9    78   121    14    57     5    57 0.94 -
NODE_138981_length_2619_cov_28.648810:1831-2181 -            117 130910at7898         -            128   7.3e-12   43.6   0.2   1   2    0.0041       1.6    6.9   0.0    13    40     4    38     2    51 0.75 -
NODE_138981_length_2619_cov_28.648810:1831-2181 -            117 130910at7898         -            128   7.3e-12   43.6   0.2   2   2   7.1e-12   2.9e-09   35.2   0.1    34    77    53    96    44   101 0.89 -
NODE_16170_length_12418_cov_35.993181:8818-9462 -            215 130910at7898         -            128   0.00018   19.7   0.1   1   3       1.1   4.3e+02   -0.9   0.0    52    63     7    18     4    43 0.75 -
NODE_16170_length_12418_cov_35.993181:8818-9462 -            215 130910at7898         -            128   0.00018   19.7   0.1   2   3    0.0041       1.6    6.9   0.0    39    63    92   115    75   140 0.75 -
NODE_16170_length_12418_cov_35.993181:8818-9462 -            215 130910at7898         -            128   0.00018   19.7   0.1   3   3    0.0008      0.32    9.2   0.0    42    63   192   212   143   214 0.87 -
NODE_27070_length_9916_cov_22.943262:5046-6044  -            333 130910at7898         -            128   0.00051   18.2   0.3   1   3      0.11        44    2.3   0.0    50    62    65    77    53    94 0.80 -
NODE_27070_length_9916_cov_22.943262:5046-6044  -            333 130910at7898         -            128   0.00051   18.2   0.3   2   3     0.018       7.3    4.8   0.0    43    62   165   185   160   196 0.80 -
NODE_27070_length_9916_cov_22.943262:5046-6044  -            333 130910at7898         -            128   0.00051   18.2   0.3   3   3    0.0037       1.5    7.1   0.0    48    64   303   319   294   329 0.75 -
NODE_13639_length_13232_cov_37.562628:1226-4957 -            155 130910at7898         -            128   0.00064   17.9   0.7   1   2   0.00043      0.17   10.1   0.1    40    91    46    97    35   105 0.78 -
NODE_13639_length_13232_cov_37.562628:1226-4957 -            155 130910at7898         -            128   0.00064   17.9   0.7   2   2     0.006       2.4    6.4   0.1    40    63   126   148    98   152 0.77 -
NODE_101746_length_3898_cov_29.183469:658-3306  -            163 130910at7898         -            128    0.0015   16.7   0.3   1   1     6e-06    0.0024   16.1   0.3    33    77    79   123    53   162 0.75 -
NODE_37060_length_8437_cov_35.793356:4431-6460  -            242 130910at7898         -            128    0.0033   15.6   0.1   1   3      0.19        75    1.5   0.0    49    62    35    48    29    56 0.83 -
NODE_37060_length_8437_cov_35.793356:4431-6460  -            242 130910at7898         -            128    0.0033   15.6   0.1   2   3     0.023       9.1    4.5   0.0    49    64   141   156   122   191 0.81 -
NODE_37060_length_8437_cov_35.793356:4431-6460  -            242 130910at7898         -            128    0.0033   15.6   0.1   3   3    0.0094       3.7    5.7   0.0    41    61   217   236   202   240 0.83 -
NODE_26613_length_10006_cov_31.273443:7333-7893 -            187 130910at7898         -            128    0.0078   14.4   0.0   1   2    0.0097       3.9    5.7   0.0    43    73    57    86    52   102 0.75 -
NODE_26613_length_10006_cov_31.273443:7333-7893 -            187 130910at7898         -            128    0.0078   14.4   0.0   2   2    0.0051         2    6.6   0.0    40    63   154   176   144   182 0.79 -
NODE_70386_length_5495_cov_48.430319:1754-2314  -            187 130910at7898         -            128     0.012   13.8   0.1   1   2    0.0051         2    6.6   0.0    50    63    55    68    34    81 0.75 -
NODE_70386_length_5495_cov_48.430319:1754-2314  -            187 130910at7898         -            128     0.012   13.8   0.1   2   2     0.014       5.5    5.2   0.0    37    64   139   167   124   180 0.66 -
NODE_101162_length_3921_cov_37.896913:1428-1832 -            135 130910at7898         -            128     0.015   13.4   0.4   1   2      0.85   3.4e+02   -0.6   0.0    15    26    17    28     6    74 0.66 -
NODE_101162_length_3921_cov_37.896913:1428-1832 -            135 130910at7898         -            128     0.015   13.4   0.4   2   2   0.00011     0.045   11.9   0.1    39    76    79   115    62   123 0.84 -
NODE_1801_length_23466_cov_25.873326:7672-9393  -            574 130910at7898         -            128      0.02   13.1   0.1   1   1   0.00011     0.043   12.0   0.1    80   108   538   566   531   574 0.86 -
NODE_17751_length_11970_cov_90.982563:1062-1595 -            178 130910at7898         -            128     0.039   12.2   0.0   1   2    0.0035       1.4    7.1   0.0    42    63    49    69    37    82 0.79 -
NODE_17751_length_11970_cov_90.982563:1062-1595 -            178 130910at7898         -            128     0.039   12.2   0.0   2   2     0.069        28    2.9   0.0    42    63   143   163   125   176 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/130910at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/130910at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/130910at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:43:42 2021
# [ok]
