#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_12617_length_13614_cov_33.076212:810-8230  -           1209 4363at7898           -           1708   6.4e-99  329.8  81.0   1   5   1.4e-53   2.2e-51  172.2  17.0  1397  1702     8   319     1   322 0.86 -
NODE_12617_length_13614_cov_33.076212:810-8230  -           1209 4363at7898           -           1708   6.4e-99  329.8  81.0   2   5   2.1e-42   3.5e-40  135.1  19.6  1339  1702   348   715   320   719 0.80 -
NODE_12617_length_13614_cov_33.076212:810-8230  -           1209 4363at7898           -           1708   6.4e-99  329.8  81.0   3   5       3.1   5.1e+02   -4.7  11.5  1329  1416   732   814   715   828 0.64 -
NODE_12617_length_13614_cov_33.076212:810-8230  -           1209 4363at7898           -           1708   6.4e-99  329.8  81.0   4   5     1e-11   1.7e-09   33.4   1.5  1577  1638  1005  1066   992  1071 0.87 -
NODE_12617_length_13614_cov_33.076212:810-8230  -           1209 4363at7898           -           1708   6.4e-99  329.8  81.0   5   5   2.2e-06   0.00036   15.7   3.1  1330  1414  1086  1165  1078  1180 0.81 -
NODE_49931_length_7054_cov_35.683968:1059-5108  -            340 4363at7898           -           1708   1.1e-76  256.1  26.2   1   1   8.6e-79   1.4e-76  255.7  26.2  1371  1703     9   338     4   339 0.92 -
NODE_51422_length_6920_cov_27.669550:4046-4683  -            119 4363at7898           -           1708   1.4e-66  222.6   9.8   1   1   9.1e-69   1.5e-66  222.5   9.8  1511  1638     1   119     1   119 1.00 -
NODE_15432_length_12640_cov_32.093374:4371-7071 -            416 4363at7898           -           1708   4.1e-58  194.5  50.8   1   2    0.0016      0.26    6.2   8.1  1674  1702    10    38     1    40 0.92 -
NODE_15432_length_12640_cov_32.093374:4371-7071 -            416 4363at7898           -           1708   4.1e-58  194.5  50.8   2   2   4.2e-59     7e-57  190.5  36.3  1328  1702    51   416    40   416 0.83 -
NODE_3165_length_20538_cov_31.458291:8306-9589  -            339 4363at7898           -           1708   2.5e-44  148.8  45.4   1   3   0.00053     0.087    7.8  15.5  1642  1702     2    55     1    56 0.91 -
NODE_3165_length_20538_cov_31.458291:8306-9589  -            339 4363at7898           -           1708   2.5e-44  148.8  45.4   2   3   7.4e-18   1.2e-15   53.7  13.8  1319  1445    57   186    54   189 0.83 -
NODE_3165_length_20538_cov_31.458291:8306-9589  -            339 4363at7898           -           1708   2.5e-44  148.8  45.4   3   3     1e-31   1.7e-29   99.7   2.6  1483  1638   186   339   181   339 0.86 -
NODE_31375_length_9216_cov_34.257212:913-1967   -            283 4363at7898           -           1708   3.4e-36  121.9  12.8   1   2   1.3e-13   2.1e-11   39.7   1.1  1378  1424    40    93     3   110 0.78 -
