#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_33421_length_7499_cov_40.033649:2331-6852 -            295 17266at7898          -            670     0.008   12.9   0.2   1   3     0.048        55    0.2   0.0   391   412    17    38    10    49 0.75 -
NODE_33421_length_7499_cov_40.033649:2331-6852 -            295 17266at7898          -            670     0.008   12.9   0.2   2   3    0.0024       2.8    4.5   0.1   303   323    53    73    27    88 0.84 -
NODE_33421_length_7499_cov_40.033649:2331-6852 -            295 17266at7898          -            670     0.008   12.9   0.2   3   3    0.0023       2.6    4.6   0.0   557   606   111   161    99   184 0.85 -
NODE_104650_length_3594_cov_29.295851:760-2201 -            410 17266at7898          -            670     0.018   11.7   0.0   1   3   0.00067      0.78    6.3   0.0   389   407   175   193   170   200 0.86 -
NODE_104650_length_3594_cov_29.295851:760-2201 -            410 17266at7898          -            670     0.018   11.7   0.0   2   3     0.017        20    1.7   0.0   250   324   248   318   244   334 0.79 -
NODE_104650_length_3594_cov_29.295851:760-2201 -            410 17266at7898          -            670     0.018   11.7   0.0   3   3      0.12   1.3e+02   -1.1   0.0   390   407   344   361   338   366 0.85 -
NODE_45594_length_6391_cov_22.934679:1793-6133 -            344 17266at7898          -            670     0.018   11.7   0.2   1   3    0.0026         3    4.4   0.0   386   496    62   174    51   190 0.68 -
NODE_45594_length_6391_cov_22.934679:1793-6133 -            344 17266at7898          -            670     0.018   11.7   0.2   2   3    0.0027       3.1    4.3   0.1   387   410   193   216   182   231 0.80 -
NODE_45594_length_6391_cov_22.934679:1793-6133 -            344 17266at7898          -            670     0.018   11.7   0.2   3   3      0.15   1.7e+02   -1.5   0.0   577   608   304   336   280   343 0.67 -
NODE_4547_length_14928_cov_36.355452:1-3010    -            347 17266at7898          -            670     0.036   10.7   0.1   1   1   5.5e-05     0.063    9.9   0.1   544   606   141   202   116   215 0.80 -
NODE_748_length_22306_cov_88.036160:6988-12028 -            304 17266at7898          -            670     0.056   10.1   1.1   1   1   0.00023      0.26    7.9   1.0   308   408    85   192    80   301 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/17266at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/17266at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/17266at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:34:32 2021
# [ok]
