#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_55988_length_5678_cov_32.424090:2713-5587 -            191 86228at7898          -            281   2.9e-57  192.6   0.0   1   1   2.9e-60   3.3e-57  192.3   0.0    23   174     1   156     1   167 0.91 -
NODE_73374_length_4760_cov_39.759923:572-2077  -            502 86228at7898          -            281     3e-24   84.2  31.6   1   3         4   4.7e+03   -5.0   3.7   160   204    47    94    36   101 0.70 -
NODE_73374_length_4760_cov_39.759923:572-2077  -            502 86228at7898          -            281     3e-24   84.2  31.6   2   3   7.2e-21   8.4e-18   63.1  17.8   176   279   252   363   233   365 0.88 -
NODE_73374_length_4760_cov_39.759923:572-2077  -            502 86228at7898          -            281     3e-24   84.2  31.6   3   3   2.2e-12   2.5e-09   35.2   5.8   186   227   320   364   319   386 0.84 -
NODE_32788_length_7570_cov_37.859992:537-2027  -            497 86228at7898          -            281     3e-19   67.8  15.3   1   2       1.8   2.1e+03   -3.9   3.6   156   203    43    93    29   100 0.74 -
NODE_32788_length_7570_cov_37.859992:537-2027  -            497 86228at7898          -            281     3e-19   67.8  15.3   2   2   2.6e-22     3e-19   67.8  15.3   168   279   243   362   231   364 0.89 -
NODE_160843_length_2258_cov_27.987957:572-2092 -            507 86228at7898          -            281   1.2e-17   62.5  13.1   1   2       2.3   2.7e+03   -4.2   3.6   155   203    52   103    45   116 0.74 -
NODE_160843_length_2258_cov_27.987957:572-2092 -            507 86228at7898          -            281   1.2e-17   62.5  13.1   2   2     1e-20   1.2e-17   62.5  13.1   184   279   269   369   253   371 0.88 -
NODE_9082_length_12323_cov_35.525851:1401-7040 -            320 86228at7898          -            281     7e-12   43.6   0.8   1   1   9.6e-15   1.1e-11   43.0   0.8   174   228   154   211   138   226 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/86228at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/86228at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/86228at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:31:52 2021
# [ok]
