#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_49746_length_6092_cov_47.952945:151-5538  -            372 79254at7898          -            359    4e-174  576.9  11.0   1   2  6.3e-173  7.4e-170  562.9   3.7    23   339     3   322     1   332 0.96 -
NODE_49746_length_6092_cov_47.952945:151-5538  -            372 79254at7898          -            359    4e-174  576.9  11.0   2   2   1.6e-07   0.00018   18.8   0.8   335   359   346   370   335   370 0.85 -
NODE_32235_length_7627_cov_32.444607:788-2306  -            262 79254at7898          -            359   5.2e-13   46.9   0.6   1   3   9.4e-09   1.1e-05   22.8   0.0    75   116    38    80    30    99 0.81 -
NODE_32235_length_7627_cov_32.444607:788-2306  -            262 79254at7898          -            359   5.2e-13   46.9   0.6   2   3   6.4e-08   7.4e-05   20.1   0.3   131   189   115   171    99   183 0.85 -
NODE_32235_length_7627_cov_32.444607:788-2306  -            262 79254at7898          -            359   5.2e-13   46.9   0.6   3   3     0.052        60    0.7   0.0   215   261   219   262   202   262 0.76 -
NODE_70396_length_4900_cov_20.680900:1666-3496 -            236 79254at7898          -            359   2.2e-10   38.3   0.0   1   1     3e-13   3.5e-10   37.6   0.0   215   321    31   131    15   138 0.84 -
NODE_90669_length_4058_cov_32.104824:768-2259  -            266 79254at7898          -            359     3e-08   31.2   0.0   1   2   9.6e-10   1.1e-06   26.1   0.0   132   188    48   104    42   123 0.89 -
NODE_90669_length_4058_cov_32.104824:768-2259  -            266 79254at7898          -            359     3e-08   31.2   0.0   2   2    0.0094        11    3.1   0.0   215   267   155   202   142   218 0.74 -
NODE_560_length_23662_cov_4.112380:3070-3639   -            190 79254at7898          -            359   0.00011   19.5   0.0   1   1   1.5e-05     0.018   12.3   0.0    92   187     2   108     1   188 0.64 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/79254at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/79254at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/79254at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:28:47 2021
# [ok]
