#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_22111_length_9443_cov_34.924015:7881-8420  -            180 34736at7898          -            728     2e-15   54.3   3.9   1   2   3.3e-09   1.7e-06   24.7   0.8   354   427    12    88     5    91 0.84 -
NODE_22111_length_9443_cov_34.924015:7881-8420  -            180 34736at7898          -            728     2e-15   54.3   3.9   2   2   5.4e-13   2.9e-10   37.2   0.1   364   488    50   178    39   180 0.81 -
NODE_27246_length_8599_cov_30.953529:4452-4949  -            166 34736at7898          -            728   1.5e-11   41.4  10.5   1   2   6.2e-11   3.3e-08   30.4   2.7   380   489     6   117     2   120 0.85 -
NODE_27246_length_8599_cov_30.953529:4452-4949  -            166 34736at7898          -            728   1.5e-11   41.4  10.5   2   2   1.6e-08   8.6e-06   22.4   1.0   357   433    85   162    83   166 0.90 -
NODE_102998_length_3664_cov_28.945302:2748-3329 -            194 34736at7898          -            728   4.2e-10   36.7   3.1   1   3   0.00064      0.34    7.2   0.1   662   687    30    56    17    60 0.77 -
NODE_102998_length_3664_cov_28.945302:2748-3329 -            194 34736at7898          -            728   4.2e-10   36.7   3.1   2   3   1.2e-05    0.0063   12.9   0.0   381   430    61   111    57   130 0.83 -
NODE_102998_length_3664_cov_28.945302:2748-3329 -            194 34736at7898          -            728   4.2e-10   36.7   3.1   3   3   9.6e-06    0.0051   13.2   0.9   381   427   139   186   132   194 0.88 -
NODE_176574_length_1904_cov_35.475900:827-1783  -            319 34736at7898          -            728   2.5e-09   34.1  19.0   1   4     2e-05     0.011   12.2   0.6   383   432    83   135    72   141 0.68 -
NODE_176574_length_1904_cov_35.475900:827-1783  -            319 34736at7898          -            728   2.5e-09   34.1  19.0   2   4   7.2e-05     0.038   10.3   0.1   382   429   135   183   127   190 0.80 -
NODE_176574_length_1904_cov_35.475900:827-1783  -            319 34736at7898          -            728   2.5e-09   34.1  19.0   3   4   2.6e-05     0.014   11.8   2.2   405   449   192   239   186   252 0.70 -
NODE_176574_length_1904_cov_35.475900:827-1783  -            319 34736at7898          -            728   2.5e-09   34.1  19.0   4   4   6.6e-05     0.035   10.5   0.9   553   613   247   312   243   318 0.69 -
NODE_14341_length_11171_cov_38.043353:6260-8716 -            344 34736at7898          -            728   9.7e-09   32.1   1.6   1   1   2.4e-11   1.3e-08   31.7   1.6    75   202   209   341   194   344 0.82 -
NODE_121749_length_3095_cov_24.992991:278-1114  -            279 34736at7898          -            728   2.2e-06   24.4   0.2   1   2   1.6e-08   8.5e-06   22.4   0.0   591   709    56   178    10   183 0.83 -
NODE_121749_length_3095_cov_24.992991:278-1114  -            279 34736at7898          -            728   2.2e-06   24.4   0.2   2   2      0.12        65   -0.3   0.0    35    67   224   257   216   264 0.83 -
NODE_4599_length_15757_cov_30.675310:449-10543  -            444 34736at7898          -            728   3.9e-05   20.2   2.4   1   2       1.9     1e+03   -4.3   1.1    92   122    32    66    23    84 0.43 -
NODE_4599_length_15757_cov_30.675310:449-10543  -            444 34736at7898          -            728   3.9e-05   20.2   2.4   2   2   7.3e-08   3.9e-05   20.2   2.4   399   568   248   438   219   441 0.66 -
NODE_288_length_28743_cov_43.020318:20097-28394 -            225 34736at7898          -            728     0.001   15.6   1.1   1   1   2.5e-06    0.0013   15.2   1.1   384   446   118   184   109   196 0.71 -
NODE_73037_length_4876_cov_33.348336:1453-3012  -            520 34736at7898          -            728     0.013   11.9   1.1   1   1   3.9e-05     0.021   11.2   1.1   570   635    78   149    62   171 0.74 -
NODE_86854_length_4253_cov_26.492056:1008-2573  -            165 34736at7898          -            728     0.017   11.5   0.2   1   1     4e-05     0.022   11.2   0.2   382   435    77   137    59   165 0.60 -
NODE_20267_length_9791_cov_28.365662:4452-5636  -            395 34736at7898          -            728     0.021   11.2   7.3   1   1   0.00013     0.072    9.4   7.3   370   439    70   137    55   364 0.52 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/34736at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/34736at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/34736at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:27:06 2021
# [ok]
