#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_105323_length_3587_cov_33.966743:343-726   -            128 42987at7898          -            428     4e-11   40.9  10.4   1   1   6.1e-14   4.5e-11   40.7  10.4    16   133     8   126     4   128 0.88 -
NODE_110447_length_3423_cov_31.882371:2569-2754 -             62 42987at7898          -            428   0.00026   18.5   2.0   1   1   3.8e-07   0.00028   18.4   2.0    14    51    11    47     5    61 0.81 -
NODE_25325_length_8898_cov_28.233549:1405-1797  -            131 42987at7898          -            428   0.00028   18.3   0.5   1   2   3.8e-07   0.00028   18.3   0.5    16    61     1    49     1    70 0.83 -
NODE_25325_length_8898_cov_28.233549:1405-1797  -            131 42987at7898          -            428   0.00028   18.3   0.5   2   2       1.4     1e+03   -3.3   0.3    18    41    93   117    89   129 0.44 -
NODE_30221_length_8190_cov_34.570510:4438-4617  -             60 42987at7898          -            428   0.00075   16.9   2.5   1   1   1.1e-06   0.00079   16.8   2.5    15    55    14    57     8    60 0.81 -
NODE_288869_length_601_cov_40.852590:195-509    -            105 42987at7898          -            428    0.0011   16.3   0.9   1   1   1.5e-06    0.0011   16.3   0.9    18    55     1    41     1    64 0.80 -
NODE_15911_length_10754_cov_34.893383:4185-4979 -            265 42987at7898          -            428    0.0024   15.3   0.3   1   1   4.2e-06    0.0031   14.9   0.3     9    59     3    61     1   106 0.81 -
NODE_17290_length_10430_cov_36.031943:7707-8327 -            207 42987at7898          -            428    0.0026   15.2   5.7   1   2   2.6e-05     0.019   12.3   2.8    15    48     2    34     1    42 0.80 -
NODE_17290_length_10430_cov_36.031943:7707-8327 -            207 42987at7898          -            428    0.0026   15.2   5.7   2   2    0.0046       3.3    4.9   0.2    13    27    36    50    33    58 0.85 -
NODE_26538_length_8702_cov_36.184006:6065-6463  -            133 42987at7898          -            428    0.0041   14.5   1.5   1   2   5.6e-06    0.0041   14.5   1.5    17    59     3    45     1    64 0.85 -
NODE_26538_length_8702_cov_36.184006:6065-6463  -            133 42987at7898          -            428    0.0041   14.5   1.5   2   2      0.86   6.4e+02   -2.6   0.5    17    40   101   123    93   130 0.50 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/42987at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/42987at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/42987at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:21:30 2021
# [ok]
