#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_23387_length_9217_cov_28.559224:4779-5408  -            210 112660at7898         -            177    1e-115  381.8   0.1   1   1  6.5e-118  1.5e-115  381.3   0.1     7   177    37   208    33   208 0.99 -
NODE_27638_length_8544_cov_40.366134:4683-5231  -            183 112660at7898         -            177     4e-57  191.0   0.1   1   1   2.1e-59   4.8e-57  190.7   0.1     9   170    15   176    10   183 0.97 -
NODE_14173_length_11217_cov_34.590664:7627-8076 -            150 112660at7898         -            177   2.7e-44  149.2   0.0   1   1   1.3e-46     3e-44  149.1   0.0     8   155     5   150     1   150 0.97 -
NODE_70993_length_4976_cov_36.020504:1947-4097  -            380 112660at7898         -            177   1.8e-33  113.9   0.0   1   1   1.3e-35     3e-33  113.2   0.0     5   152   186   333   183   342 0.97 -
NODE_39308_length_7190_cov_34.787618:2933-6522  -            249 112660at7898         -            177     3e-32  110.0   0.0   1   1   1.7e-34   3.9e-32  109.6   0.0     5   151    48   194    44   207 0.95 -
NODE_57384_length_5757_cov_34.380170:1779-3858  -            310 112660at7898         -            177   2.2e-28   97.4   0.0   1   1   1.5e-30   3.4e-28   96.8   0.0     8   148   149   291   144   301 0.93 -
NODE_63365_length_5395_cov_24.596866:913-3643   -            221 112660at7898         -            177     1e-25   88.7   0.0   1   1   6.2e-28   1.4e-25   88.2   0.0    16   148    59   195    49   204 0.90 -
NODE_60917_length_5538_cov_30.001839:1778-3647  -            242 112660at7898         -            177   1.2e-22   78.7   0.0   1   1   7.4e-25   1.7e-22   78.2   0.0    11   147    76   214    67   221 0.95 -
NODE_786_length_23651_cov_55.012993:801-4205    -            160 112660at7898         -            177   1.1e-21   75.6   0.0   1   1   5.8e-24   1.3e-21   75.3   0.0     8   145    18   158    12   160 0.89 -
NODE_40904_length_7033_cov_40.806028:946-1536   -            197 112660at7898         -            177   1.3e-21   75.3   0.0   1   1   7.3e-24   1.7e-21   75.0   0.0    27   148    71   197    54   197 0.83 -
NODE_176747_length_1901_cov_39.885683:827-1306  -            125 112660at7898         -            177   2.2e-20   71.3   0.0   1   1   1.1e-22   2.5e-20   71.2   0.0    23   142     2   124     1   125 0.87 -
NODE_12538_length_11697_cov_76.197620:1252-7666 -            186 112660at7898         -            177   5.9e-20   69.9   0.0   1   1   3.1e-22   7.1e-20   69.7   0.0    24   149    46   177    31   186 0.87 -
NODE_121007_length_3114_cov_31.078607:2182-2529 -            116 112660at7898         -            177   1.7e-18   65.2   0.1   1   1   8.3e-21   1.9e-18   65.0   0.1     9   120     4   114     2   116 0.96 -
NODE_15219_length_10941_cov_27.962369:7875-9074 -            133 112660at7898         -            177   2.2e-18   64.8   0.0   1   1   1.2e-20   2.7e-18   64.5   0.0    23   147     1   127     1   132 0.88 -
NODE_109_length_34550_cov_36.375490:10118-10357 -             80 112660at7898         -            177   9.8e-18   62.7   0.0   1   1   4.5e-20     1e-17   62.6   0.0    74   149     3    79     1    80 0.92 -
NODE_26385_length_8727_cov_34.027816:8474-8719  -             82 112660at7898         -            177   9.2e-17   59.5   0.0   1   1   4.6e-19     1e-16   59.4   0.0    84   150    10    77     5    81 0.90 -
NODE_3977_length_16370_cov_36.647410:688-14316  -            138 112660at7898         -            177     5e-16   57.1   0.0   1   1   2.7e-18   6.1e-16   56.9   0.0    55   156     2    99     1   107 0.90 -
NODE_91092_length_4087_cov_43.851053:1581-1838  -             86 112660at7898         -            177   6.2e-16   56.8   0.2   1   1   2.9e-18   6.6e-16   56.7   0.2    75   149    10    85     2    86 0.90 -
NODE_44614_length_6701_cov_44.300818:5459-5701  -             81 112660at7898         -            177   3.5e-15   54.4   0.0   1   1   1.6e-17   3.7e-15   54.3   0.0    86   142    25    80    10    81 0.95 -
NODE_123213_length_3054_cov_34.801015:579-2170  -            136 112660at7898         -            177   8.4e-14   49.9   0.0   1   1   4.5e-16     1e-13   49.6   0.0    25   147     2   130     1   135 0.87 -
NODE_22633_length_9349_cov_41.768541:3797-6499  -            901 112660at7898         -            177   3.8e-08   31.5   0.0   1   1   2.8e-10   6.4e-08   30.7   0.0    87   148     1    61     1    67 0.91 -
NODE_9926_length_12607_cov_36.580429:2938-4330  -            369 112660at7898         -            177   1.6e-07   29.5   0.0   1   1   1.4e-09   3.1e-07   28.5   0.0    71   131   272   333   258   352 0.87 -
NODE_70275_length_5015_cov_28.083605:33-663     -            113 112660at7898         -            177   1.9e-07   29.2   0.0   1   1   1.1e-09   2.4e-07   28.8   0.0     2    82    19   105    18   112 0.86 -
NODE_8579_length_13202_cov_32.292147:313-5861   -            140 112660at7898         -            177   1.6e-05   22.9   0.0   1   1   7.7e-08   1.7e-05   22.8   0.0    84   152    70   140    21   140 0.76 -
NODE_18432_length_10174_cov_29.421340:5807-9561 -            182 112660at7898         -            177   0.00024   19.1   0.1   1   1   1.5e-06   0.00035   18.6   0.1    55   131    71   147    59   176 0.78 -
