#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_45518_length_6624_cov_37.674483:277-1859   -            376 38890at7898          -            603  7.1e-175  581.2  23.8   1   2  7.1e-117  4.6e-114  380.4  12.7     1   220     1   214     1   231 0.92 -
NODE_45518_length_6624_cov_37.674483:277-1859   -            376 38890at7898          -            603  7.1e-175  581.2  23.8   2   2   2.7e-63   1.7e-60  203.4   4.1   193   322   231   376   216   376 0.86 -
NODE_288_length_28743_cov_43.020318:4038-17816  -            522 38890at7898          -            603     3e-79  265.4  14.4   1   2   1.6e-13     1e-10   39.1   7.1    20   105    23   121     2   140 0.81 -
NODE_288_length_28743_cov_43.020318:4038-17816  -            522 38890at7898          -            603     3e-79  265.4  14.4   2   2   1.2e-70   8.1e-68  227.7   0.9   230   601   151   513   118   515 0.79 -
NODE_300_length_28558_cov_41.932886:79-13408    -            838 38890at7898          -            603   1.7e-39  134.2   6.6   1   4     0.007       4.5    3.9   0.0    60    89     4    33     1    83 0.88 -
NODE_300_length_28558_cov_41.932886:79-13408    -            838 38890at7898          -            603   1.7e-39  134.2   6.6   2   4   1.4e-08     9e-06   22.8   0.0   231   262    87   121    61   131 0.84 -
NODE_300_length_28558_cov_41.932886:79-13408    -            838 38890at7898          -            603   1.7e-39  134.2   6.6   3   4   4.6e-09     3e-06   24.3   0.0   308   373   129   193   123   204 0.89 -
NODE_300_length_28558_cov_41.932886:79-13408    -            838 38890at7898          -            603   1.7e-39  134.2   6.6   4   4   4.2e-27   2.7e-24   83.9   0.5   386   598   333   549   314   555 0.85 -
NODE_78221_length_4628_cov_34.292559:702-4625   -            444 38890at7898          -            603   3.1e-23   80.4   0.6   1   2   8.4e-12   5.5e-09   33.4   0.1   324   484    25   177     8   197 0.72 -
NODE_78221_length_4628_cov_34.292559:702-4625   -            444 38890at7898          -            603   3.1e-23   80.4   0.6   2   2   2.5e-15   1.7e-12   45.0   0.1   446   532   355   443   337   444 0.83 -
NODE_459_length_26484_cov_80.242827:19857-25818 -            584 38890at7898          -            603   5.5e-15   53.2   8.5   1   3   0.00094      0.61    6.8   0.1   342   376     6    40     1    59 0.74 -
NODE_459_length_26484_cov_80.242827:19857-25818 -            584 38890at7898          -            603   5.5e-15   53.2   8.5   2   3      0.38   2.5e+02   -1.8   0.9   164   192   123   151    90   171 0.66 -
NODE_459_length_26484_cov_80.242827:19857-25818 -            584 38890at7898          -            603   5.5e-15   53.2   8.5   3   3   4.1e-17   2.7e-14   50.9   0.2   391   562   224   403   204   409 0.80 -
NODE_31140_length_8078_cov_31.912019:225-5973   -            296 38890at7898          -            603   1.1e-09   35.7   1.1   1   1     2e-12   1.3e-09   35.4   1.1   396   531    83   213    20   221 0.80 -
NODE_82077_length_4457_cov_32.341670:1457-2446  -            330 38890at7898          -            603   1.6e-07   28.5   4.9   1   3     7e-06    0.0046   13.8   0.0   392   428     2    38     1    53 0.91 -
NODE_82077_length_4457_cov_32.341670:1457-2446  -            330 38890at7898          -            603   1.6e-07   28.5   4.9   2   3   0.00042      0.27    7.9   0.0   433   490    71   129    62   165 0.77 -
NODE_82077_length_4457_cov_32.341670:1457-2446  -            330 38890at7898          -            603   1.6e-07   28.5   4.9   3   3    0.0014       0.9    6.2   1.5   536   560   226   250   219   270 0.87 -
NODE_23556_length_9189_cov_336.114961:1281-3360 -            261 38890at7898          -            603   0.00018   18.5   0.2   1   2      0.31     2e+02   -1.5   0.0   487   533    89   136    81   147 0.81 -
NODE_23556_length_9189_cov_336.114961:1281-3360 -            261 38890at7898          -            603   0.00018   18.5   0.2   2   2   7.1e-07   0.00047   17.1   0.1   529   586   184   238   139   258 0.77 -
NODE_63577_length_5382_cov_78.480030:1360-4649  -            351 38890at7898          -            603     0.012   12.4   5.4   1   1   2.6e-05     0.017   11.9   5.4   149   236   184   268   175   290 0.66 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/38890at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/38890at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/38890at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:20:07 2021
# [ok]
