#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_5885_length_14705_cov_61.191223:2417-11394 -            689 11598at7898          -           1021         0 1064.9  12.5   1   2  7.7e-162  6.5e-159  529.3   2.2   465   734     1   283     1   305 0.94 -
NODE_5885_length_14705_cov_61.191223:2417-11394 -            689 11598at7898          -           1021         0 1064.9  12.5   2   2  2.3e-165    2e-162  541.0   2.9   731  1021   382   687   368   687 0.94 -
NODE_5081_length_15309_cov_4.690927:5806-6792   -            329 11598at7898          -           1021   1.7e-54  183.7   0.0   1   2     8e-32   6.7e-29   98.9   0.0   318   560     1   235     1   240 0.88 -
NODE_5081_length_15309_cov_4.690927:5806-6792   -            329 11598at7898          -           1021   1.7e-54  183.7   0.0   2   2   4.5e-27   3.8e-24   83.2   0.0   592   672   240   320   236   329 0.93 -
NODE_3539_length_16883_cov_4.603551:12385-13632 -            416 11598at7898          -           1021   1.6e-10   38.1   0.1   1   2   6.3e-05     0.053    9.9   0.0   302   356    16    71    10    94 0.79 -
NODE_3539_length_16883_cov_4.603551:12385-13632 -            416 11598at7898          -           1021   1.6e-10   38.1   0.1   2   2   6.9e-10   5.8e-07   26.3   0.0   591   682   270   362   175   386 0.76 -
NODE_5_length_68997_cov_5.073166:64360-65523    -            388 11598at7898          -           1021   2.4e-09   34.2   0.0   1   2   0.00025      0.21    7.9   0.0   302   349    12    59     7    95 0.84 -
NODE_5_length_68997_cov_5.073166:64360-65523    -            388 11598at7898          -           1021   2.4e-09   34.2   0.0   2   2   2.8e-09   2.3e-06   24.3   0.0   590   666   268   344   225   365 0.84 -
NODE_9274_length_12873_cov_42.652184:1005-8880  -            871 11598at7898          -           1021   2.3e-06   24.3   0.0   1   4      0.25   2.1e+02   -2.1   1.3   135   171    64   101    48   124 0.54 -
NODE_9274_length_12873_cov_42.652184:1005-8880  -            871 11598at7898          -           1021   2.3e-06   24.3   0.0   2   4       2.5   2.1e+03   -5.3   2.0   138   153   155   170   147   179 0.51 -
NODE_9274_length_12873_cov_42.652184:1005-8880  -            871 11598at7898          -           1021   2.3e-06   24.3   0.0   3   4      0.15   1.3e+02   -1.3   0.0   298   348   215   266   211   273 0.90 -
NODE_9274_length_12873_cov_42.652184:1005-8880  -            871 11598at7898          -           1021   2.3e-06   24.3   0.0   4   4   2.7e-09   2.3e-06   24.3   0.0   596   683   641   729   630   765 0.88 -
NODE_76657_length_4699_cov_31.618913:1866-3554  -            563 11598at7898          -           1021     1e-05   22.1   0.1   1   3     0.017        15    1.8   0.0   315   349   180   214   136   224 0.82 -
NODE_76657_length_4699_cov_31.618913:1866-3554  -            563 11598at7898          -           1021     1e-05   22.1   0.1   2   3      0.64   5.4e+02   -3.4   0.0   817   853   301   339   290   342 0.75 -
NODE_76657_length_4699_cov_31.618913:1866-3554  -            563 11598at7898          -           1021     1e-05   22.1   0.1   3   3   3.4e-07   0.00029   17.4   0.1   599   662   452   515   445   525 0.93 -
NODE_103870_length_3634_cov_36.187270:774-1462  -            140 11598at7898          -           1021    0.0058   13.0   0.1   1   1     8e-06    0.0067   12.8   0.1   213   239   104   130    83   135 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/11598at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/11598at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/11598at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:19:12 2021
# [ok]
