#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_3977_length_16370_cov_36.647410:688-14316  -            138 105249at7898         -            191   7.5e-57  190.3   0.1   1   1   3.9e-59   8.9e-57  190.0   0.1    74   190     1   126     1   127 0.92 -
NODE_70993_length_4976_cov_36.020504:1947-4097  -            380 105249at7898         -            191   1.6e-20   71.8   0.0   1   1   1.1e-22   2.6e-20   71.1   0.0    27   158   192   331   185   343 0.88 -
NODE_39308_length_7190_cov_34.787618:2933-6522  -            249 105249at7898         -            191   5.4e-19   66.8   0.0   1   1   3.3e-21   7.5e-19   66.3   0.0    27   158    54   193    38   208 0.81 -
NODE_57384_length_5757_cov_34.380170:1779-3858  -            310 105249at7898         -            191   8.2e-17   59.7   0.0   1   1   5.7e-19   1.3e-16   59.1   0.0    25   166   150   301   128   307 0.82 -
NODE_23387_length_9217_cov_28.559224:4779-5408  -            210 105249at7898         -            191   8.6e-17   59.6   0.0   1   1   5.1e-19   1.2e-16   59.2   0.0    26   165    40   187    35   192 0.83 -
NODE_12538_length_11697_cov_76.197620:1252-7666 -            186 105249at7898         -            191     2e-14   51.9   0.0   1   1   1.1e-16   2.5e-14   51.6   0.0     6   153    14   173     9   179 0.79 -
NODE_60917_length_5538_cov_30.001839:1778-3647  -            242 105249at7898         -            191   4.5e-14   50.8   0.0   1   1     3e-16   6.8e-14   50.2   0.0    27   153    76   212    67   217 0.81 -
NODE_63365_length_5395_cov_24.596866:913-3643   -            221 105249at7898         -            191   5.1e-14   50.6   0.0   1   1   3.2e-16   7.3e-14   50.1   0.0    42   158    70   197    42   204 0.72 -
NODE_40904_length_7033_cov_40.806028:946-1536   -            197 105249at7898         -            191   9.1e-14   49.8   0.0   1   1   5.9e-16   1.3e-13   49.2   0.0    27   153    54   194    44   197 0.79 -
NODE_109_length_34550_cov_36.375490:10118-10357 -             80 105249at7898         -            191   1.9e-13   48.7   0.0   1   1     1e-15   2.3e-13   48.4   0.0   101   158    16    80     9    80 0.91 -
NODE_27638_length_8544_cov_40.366134:4683-5231  -            183 105249at7898         -            191   7.3e-13   46.8   0.0   1   1   4.1e-15   9.2e-13   46.5   0.0    69   164    56   162    16   169 0.79 -
NODE_91092_length_4087_cov_43.851053:1581-1838  -             86 105249at7898         -            191   3.7e-12   44.5   0.0   1   1   1.9e-14   4.4e-12   44.3   0.0   101   158    22    86    13    86 0.91 -
NODE_26385_length_8727_cov_34.027816:8474-8719  -             82 105249at7898         -            191     9e-12   43.2   0.0   1   1   5.1e-14   1.1e-11   42.9   0.0   102   158    14    77     7    81 0.88 -
NODE_786_length_23651_cov_55.012993:801-4205    -            160 105249at7898         -            191   1.6e-10   39.2   0.0   1   1   9.8e-13   2.2e-10   38.7   0.0    24   152    18   157     4   159 0.82 -
NODE_14173_length_11217_cov_34.590664:7627-8076 -            150 105249at7898         -            191   3.4e-10   38.1   0.0   1   1   2.3e-12   5.1e-10   37.5   0.0    27   162     8   149     3   150 0.72 -
NODE_176747_length_1901_cov_39.885683:827-1306  -            125 105249at7898         -            191   1.8e-09   35.7   0.0   1   1   8.8e-12     2e-09   35.6   0.0    73   149    36   123     7   125 0.83 -
NODE_15219_length_10941_cov_27.962369:7875-9074 -            133 105249at7898         -            191   2.2e-08   32.2   0.0   1   1   1.1e-10   2.4e-08   32.1   0.0    42   126     5    92     1   127 0.79 -
NODE_44614_length_6701_cov_44.300818:5459-5701  -             81 105249at7898         -            191     9e-08   30.2   0.0   1   1   4.4e-10   9.8e-08   30.1   0.0    98   149    22    79     6    81 0.76 -
NODE_123213_length_3054_cov_34.801015:579-2170  -            136 105249at7898         -            191   1.1e-06   26.7   0.0   1   1     6e-09   1.3e-06   26.4   0.0    42   151     4   126     1   134 0.74 -
NODE_121007_length_3114_cov_31.078607:2182-2529 -            116 105249at7898         -            191   5.5e-05   21.1   0.0   1   1     4e-07   9.1e-05   20.4   0.0    76   127    50   106    25   114 0.82 -
NODE_22633_length_9349_cov_41.768541:3797-6499  -            901 105249at7898         -            191   7.6e-05   20.7   0.0   1   1   5.4e-07   0.00012   20.0   0.0   102   152     1    57     1    63 0.78 -
NODE_689_length_24286_cov_31.076694:19175-20632 -            486 105249at7898         -            191   0.00016   19.6   0.0   1   2   1.8e-06   0.00042   18.2   0.0    75   165    64   154    50   170 0.83 -
