#                                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   1   8  2.2e-101   7.2e-98  327.4  31.6    27   311     3   316     1   344 0.86 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   2   8   2.1e-19   6.8e-16   55.8  41.8   296   438   351   545   332   556 0.78 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   3   8   2.1e-14   6.7e-11   39.3  13.2   401   506   558   680   552   720 0.71 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   4   8   1.8e-12   5.8e-09   32.9   9.8   483   563   696   804   689   811 0.68 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   5   8   5.9e-45   1.9e-41  140.5   6.2   557   687   835   969   813   993 0.77 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   6   8   2.4e-39   7.8e-36  121.9  13.5   677   765  1073  1167  1027  1173 0.83 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   7   8     3e-27   9.6e-24   81.9   5.7   763   819  1194  1250  1186  1263 0.93 -
NODE_60494_length_6215_cov_38.708306:641-5664 -           1339 6383at7898           -           1191  3.8e-253  841.7 170.0   8   8     4e-25   1.3e-21   74.8   0.2   820   868  1291  1339  1278  1339 0.93 -
NODE_5709_length_17933_cov_32.662779:975-4064 -            364 6383at7898           -           1191     0.058    9.7   3.8   1   1   2.3e-05     0.074    9.4   3.8   349   447    41   141    28   166 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/6383at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/6383at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/6383at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:26:41 2021
# [ok]
