#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_168810_length_1806_cov_40.108963:283-1194 -            304 72851at7898          -            352  6.3e-150  497.7   2.9   1   1    1e-152  7.1e-150  497.5   2.9    61   352     1   302     1   302 0.97 -
NODE_10_length_87510_cov_4.645708:57349-58245  -            299 72851at7898          -            352   3.2e-38  130.3   0.1   1   1     5e-41   3.6e-38  130.1   0.1    57   350     6   299     1   299 0.88 -
NODE_216177_length_946_cov_0.741440:1-837      -            279 72851at7898          -            352   1.5e-33  114.9   0.0   1   1   2.4e-36   1.7e-33  114.7   0.0    98   350    19   278     2   279 0.85 -
NODE_237067_length_691_cov_0.814189:16-690     -            225 72851at7898          -            352   6.1e-31  106.4   0.9   1   1   9.4e-34   6.7e-31  106.2   0.9    45   263     2   225     1   225 0.90 -
NODE_225581_length_823_cov_1.041436:80-817     -            246 72851at7898          -            352   8.5e-25   86.1   0.5   1   1   1.4e-27     1e-24   85.9   0.5    39   263    13   246     3   246 0.85 -
NODE_48983_length_7217_cov_43.486654:3302-6989 -            283 72851at7898          -            352   1.5e-21   75.5   0.1   1   1   2.6e-24   1.9e-21   75.2   0.1   101   310    33   256    14   280 0.73 -
NODE_226189_length_815_cov_1.282123:87-794     -            236 72851at7898          -            352   2.3e-20   71.5   0.0   1   1   4.1e-23   2.9e-20   71.2   0.0   142   348    30   234    22   236 0.88 -
NODE_56719_length_6520_cov_49.882417:1661-5609 -            388 72851at7898          -            352   5.9e-14   50.5   0.0   1   1   1.4e-16     1e-13   49.7   0.0    37   306    68   343    52   377 0.74 -
NODE_76315_length_5144_cov_43.676710:855-1486  -            118 72851at7898          -            352     0.012   13.2   0.2   1   1     2e-05     0.014   13.0   0.2   162   233    14    93     6   110 0.67 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/72851at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/72851at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/72851at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:34:08 2021
# [ok]
