#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_216536_length_941_cov_1.437055:1-897      -            299 71169at7898          -            312   1.5e-68  230.1   0.5   1   2      0.15        94    0.8   0.0    56    83     1    29     1    40 0.80 -
NODE_216536_length_941_cov_1.437055:1-897      -            299 71169at7898          -            312   1.5e-68  230.1   0.5   2   2   2.8e-69   1.8e-66  223.3   0.2    80   309    57   298    48   299 0.89 -
NODE_6_length_175601_cov_5.006028:14607-15587  -            327 71169at7898          -            312   3.2e-54  183.0   0.0   1   2   0.00059      0.38    8.7   0.0    26    84    12    72     4    78 0.84 -
NODE_6_length_175601_cov_5.006028:14607-15587  -            327 71169at7898          -            312   3.2e-54  183.0   0.0   2   2   8.1e-54   5.2e-51  172.5   0.0    78   290    97   304    88   327 0.89 -
NODE_10_length_87510_cov_4.645708:7022-7957    -            312 71169at7898          -            312   8.8e-43  145.4   0.0   1   2      0.18   1.2e+02    0.5   0.0    35    79     3    49     1    58 0.78 -
NODE_10_length_87510_cov_4.645708:7022-7957    -            312 71169at7898          -            312   8.8e-43  145.4   0.0   2   2   8.3e-45   5.3e-42  142.9   0.0    76   308    77   310    53   312 0.90 -
NODE_230604_length_760_cov_0.771558:2-751      -            250 71169at7898          -            312   2.1e-37  127.8   0.2   1   2   1.9e-05     0.012   13.6   0.1    40    70     2    33     1    55 0.80 -
NODE_230604_length_760_cov_0.771558:2-751      -            250 71169at7898          -            312   2.1e-37  127.8   0.2   2   2   1.3e-35     8e-33  112.7   0.0    79   254    74   248    53   250 0.91 -
NODE_231746_length_747_cov_0.785494:136-723    -            196 71169at7898          -            312   1.8e-36  124.7   0.0   1   1     3e-39   1.9e-36  124.6   0.0   117   310     1   195     1   196 0.91 -
NODE_228668_length_783_cov_0.801170:75-779     -            235 71169at7898          -            312     9e-36  122.4   0.0   1   1   1.6e-38     1e-35  122.2   0.0    78   289    25   235     2   235 0.93 -
NODE_3490_length_20561_cov_4.448294:1505-2521  -            339 71169at7898          -            312   5.2e-33  113.4   0.0   1   2   1.5e-07   9.9e-05   20.4   0.0    24    83     3    65     1    71 0.85 -
NODE_3490_length_20561_cov_4.448294:1505-2521  -            339 71169at7898          -            312   5.2e-33  113.4   0.0   2   2   5.1e-29   3.3e-26   91.0   0.0    80   312    93   339    89   339 0.85 -
NODE_311_length_34228_cov_4.726186:14452-15279 -            276 71169at7898          -            312   5.6e-28   96.8   0.0   1   2   1.5e-05    0.0095   13.9   0.0    30    86     7    65     1    72 0.83 -
NODE_311_length_34228_cov_4.726186:14452-15279 -            276 71169at7898          -            312   5.6e-28   96.8   0.0   2   2     5e-26   3.2e-23   81.2   0.0   113   265   120   274    88   276 0.83 -
NODE_197935_length_1231_cov_1.840106:229-1056  -            276 71169at7898          -            312   3.9e-27   94.0   0.0   1   2   1.7e-05     0.011   13.7   0.0    31    86     8    65     1    72 0.83 -
NODE_197935_length_1231_cov_1.840106:229-1056  -            276 71169at7898          -            312   3.9e-27   94.0   0.0   2   2     3e-25   1.9e-22   78.6   0.0   113   265   120   274    88   276 0.84 -
NODE_211173_length_1017_cov_0.944444:427-1014  -            196 71169at7898          -            312     5e-17   60.8   0.0   1   1   1.6e-16     1e-13   50.0   0.0     7   158    14   196    10   196 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/71169at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/71169at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/71169at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:42:01 2021
# [ok]
