#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_11_length_71880_cov_5.439699:70314-71798  -            495 23643at7898          -            730   8.8e-71  237.6   1.9   1   2   7.3e-19   1.2e-15   55.3   0.1    57   124     1    69     1    87 0.92 -
NODE_11_length_71880_cov_5.439699:70314-71798  -            495 23643at7898          -            730   8.8e-71  237.6   1.9   2   2   3.8e-57   6.1e-54  181.9   0.2   222   486   100   378    81   491 0.84 -
NODE_205966_length_1097_cov_0.639279:125-985   -            287 23643at7898          -            730   6.5e-64  214.9   0.5   1   2   6.9e-21   1.1e-17   62.0   0.1    55   132    11    91     3    96 0.87 -
NODE_205966_length_1097_cov_0.639279:125-985   -            287 23643at7898          -            730   6.5e-64  214.9   0.5   2   2   6.8e-48   1.1e-44  151.3   0.1   216   411    98   287    92   287 0.89 -
NODE_72474_length_5382_cov_83.025554:1360-4649 -            351 23643at7898          -            730    0.0048   13.6   3.6   1   1   4.1e-06    0.0066   13.2   3.6   631   685   206   260   184   282 0.88 -
NODE_46015_length_7514_cov_34.451113:549-6133  -            601 23643at7898          -            730     0.044   10.5   0.1   1   3      0.16   2.5e+02   -2.0   0.1    78   105    63    92    60   100 0.80 -
NODE_46015_length_7514_cov_34.451113:549-6133  -            601 23643at7898          -            730     0.044   10.5   0.1   2   3   0.00012       0.2    8.3   0.0   398   446   353   402   347   412 0.87 -
NODE_46015_length_7514_cov_34.451113:549-6133  -            601 23643at7898          -            730     0.044   10.5   0.1   3   3      0.34   5.4e+02   -3.1   0.0   506   559   474   531   469   555 0.67 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23643at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/23643at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23643at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:18:07 2021
# [ok]
