#                                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_42642_length_6624_cov_37.674483:277-1859 -            376 38890at7898          -            603  5.6e-175  581.2  23.8   1   2  3.1e-117  3.6e-114  380.4  12.7     1   220     1   214     1   231 0.92 -
NODE_42642_length_6624_cov_37.674483:277-1859 -            376 38890at7898          -            603  5.6e-175  581.2  23.8   2   2   1.2e-63   1.4e-60  203.4   4.1   193   322   231   376   216   376 0.86 -
NODE_26006_length_8416_cov_42.468318:79-7955  -            539 38890at7898          -            603   3.9e-30  102.9  14.9   1   6    0.0018       2.1    4.7   0.0    60    89     4    33     1    82 0.88 -
NODE_26006_length_8416_cov_42.468318:79-7955  -            539 38890at7898          -            603   3.9e-30  102.9  14.9   2   6     3e-09   3.4e-06   23.8   0.0   231   262    87   121    76   135 0.80 -
NODE_26006_length_8416_cov_42.468318:79-7955  -            539 38890at7898          -            603   3.9e-30  102.9  14.9   3   6    0.0053       6.1    3.1   0.1   347   373   150   176   129   187 0.76 -
NODE_26006_length_8416_cov_42.468318:79-7955  -            539 38890at7898          -            603   3.9e-30  102.9  14.9   4   6   2.6e-10     3e-07   27.3   0.0   386   445   316   375   296   392 0.85 -
NODE_26006_length_8416_cov_42.468318:79-7955  -            539 38890at7898          -            603   3.9e-30  102.9  14.9   5   6     0.017        19    1.5   0.1   443   471   407   436   403   437 0.82 -
NODE_26006_length_8416_cov_42.468318:79-7955  -            539 38890at7898          -            603   3.9e-30  102.9  14.9   6   6   1.1e-16   1.3e-13   48.3   1.1   494   593   436   538   434   539 0.87 -
NODE_76307_length_4628_cov_34.292559:702-4625 -            470 38890at7898          -            603   3.5e-24   83.2   1.2   1   2   3.4e-13   3.9e-10   36.8   0.2   324   461    25   178     9   223 0.70 -
NODE_76307_length_4628_cov_34.292559:702-4625 -            470 38890at7898          -            603   3.5e-24   83.2   1.2   2   2   1.2e-15   1.4e-12   44.9   0.1   447   532   382   469   363   470 0.83 -
NODE_28450_length_8078_cov_31.912019:225-5973 -            296 38890at7898          -            603   8.3e-10   35.7   1.1   1   1   8.8e-13     1e-09   35.4   1.1   396   531    83   213    20   221 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/38890at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/38890at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/38890at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:34:12 2021
# [ok]
