#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_42092_length_6672_cov_45.443481:3975-6271  -            281 39604at7898          -            470  7.4e-131  435.1   0.0   1   1  3.3e-133    9e-131  434.8   0.0   223   463     2   258     1   261 0.95 -
NODE_42092_length_6672_cov_45.443481:400-2696   -            281 39604at7898          -            470  7.4e-131  435.1   0.0   1   1  3.3e-133    9e-131  434.8   0.0   223   463     2   258     1   261 0.95 -
NODE_232_length_27748_cov_33.124887:26194-27581 -            284 39604at7898          -            470  2.6e-120  400.3  51.8   1   2   5.7e-75   1.5e-72  242.8   9.1     1   118     1   124     1   128 0.96 -
NODE_232_length_27748_cov_33.124887:26194-27581 -            284 39604at7898          -            470  2.6e-120  400.3  51.8   2   2   5.6e-51   1.5e-48  163.7  34.7   109   230   152   284   146   284 0.93 -
NODE_121516_length_3115_cov_32.497679:702-1598  -            299 39604at7898          -            470   5.7e-16   56.3  47.7   1   3   5.1e-11   1.4e-08   31.9  14.8   141   224    71   165    50   165 0.76 -
NODE_121516_length_3115_cov_32.497679:702-1598  -            299 39604at7898          -            470   5.7e-16   56.3  47.7   2   3   3.7e-10     1e-07   29.1  15.7   140   215   155   233   154   238 0.85 -
NODE_121516_length_3115_cov_32.497679:702-1598  -            299 39604at7898          -            470   5.7e-16   56.3  47.7   3   3   8.7e-06    0.0024   14.7   3.1   146   187   239   279   235   289 0.86 -
NODE_6326_length_13680_cov_46.391945:3599-4459  -            287 39604at7898          -            470   7.9e-14   49.2  49.3   1   3   4.6e-10   1.2e-07   28.8  12.9   145   220    82   165    57   166 0.78 -
NODE_6326_length_13680_cov_46.391945:3599-4459  -            287 39604at7898          -            470   7.9e-14   49.2  49.3   2   3   1.5e-10   4.1e-08   30.4  23.0   125   216   142   238   134   245 0.79 -
NODE_6326_length_13680_cov_46.391945:3599-4459  -            287 39604at7898          -            470   7.9e-14   49.2  49.3   3   3     4e-05     0.011   12.5   8.1   135   189   231   285   226   287 0.84 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   1   8      0.55   1.5e+02   -1.2  13.6   122   181    31    93    14    97 0.50 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   2   8   2.7e-05    0.0075   13.0  24.6   135   215    88   175    86   178 0.67 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   3   8     0.026       7.2    3.2   1.6   148   181   181   219   175   222 0.81 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   4   8    0.0001     0.028   11.1  11.2   133   181   212   258   203   262 0.85 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   5   8   0.00011     0.029   11.1   6.1   148   181   264   298   259   303 0.82 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   6   8   1.7e-06   0.00045   17.0  11.5   149   214   305   377   299   379 0.71 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   7   8   1.5e-08     4e-06   23.8  17.3   146   225   381   469   378   476 0.75 -
NODE_10885_length_11681_cov_31.951735:7871-9523 -            551 39604at7898          -            470   1.8e-12   44.7 145.4   8   8     0.029       7.8    3.1  11.8   129   181   490   543   480   548 0.82 -
NODE_61902_length_5337_cov_29.293242:3349-3957  -            203 39604at7898          -            470   4.5e-11   40.1  48.7   1   3   2.1e-05    0.0057   13.4   5.8   192   231     1    44     1    51 0.81 -
NODE_61902_length_5337_cov_29.293242:3349-3957  -            203 39604at7898          -            470   4.5e-11   40.1  48.7   2   3   5.6e-07   0.00015   18.6  12.0   129   181    55   106    46   112 0.85 -
NODE_61902_length_5337_cov_29.293242:3349-3957  -            203 39604at7898          -            470   4.5e-11   40.1  48.7   3   3   7.5e-07    0.0002   18.2  16.4   149   229   113   196   108   202 0.79 -
NODE_10885_length_11681_cov_31.951735:8243-9169 -            309 39604at7898          -            470   1.7e-10   38.2  79.6   1   5      0.31        83   -0.3  19.9   133   215     9   102     1   104 0.67 -
NODE_10885_length_11681_cov_31.951735:8243-9169 -            309 39604at7898          -            470   1.7e-10   38.2  79.6   2   5   5.1e-05     0.014   12.1  11.1   133   181    94   140    87   144 0.86 -
NODE_10885_length_11681_cov_31.951735:8243-9169 -            309 39604at7898          -            470   1.7e-10   38.2  79.6   3   5   4.9e-05     0.013   12.2   6.1   148   181   146   180   141   185 0.82 -
NODE_10885_length_11681_cov_31.951735:8243-9169 -            309 39604at7898          -            470   1.7e-10   38.2  79.6   4   5   7.2e-07    0.0002   18.2  11.6   149   214   187   259   181   261 0.71 -
NODE_10885_length_11681_cov_31.951735:8243-9169 -            309 39604at7898          -            470   1.7e-10   38.2  79.6   5   5   3.1e-06   0.00083   16.2   5.7   135   183   254   301   254   308 0.83 -
NODE_157179_length_2326_cov_32.981590:933-1913  -            327 39604at7898          -            470   3.4e-10   37.2  56.4   1   4   2.7e-05    0.0072   13.1  20.3   155   232    87   172    71   176 0.84 -
NODE_157179_length_2326_cov_32.981590:933-1913  -            327 39604at7898          -            470   3.4e-10   37.2  56.4   2   4   2.6e-07   7.1e-05   19.7  27.4   121   225   135   246   131   251 0.79 -
NODE_157179_length_2326_cov_32.981590:933-1913  -            327 39604at7898          -            470   3.4e-10   37.2  56.4   3   4   2.6e-08   7.1e-06   23.0  16.8   131   221   188   279   179   282 0.79 -
NODE_157179_length_2326_cov_32.981590:933-1913  -            327 39604at7898          -            470   3.4e-10   37.2  56.4   4   4   1.5e-06    0.0004   17.2  11.7   114   188   247   320   242   326 0.80 -
NODE_64621_length_5189_cov_34.932417:31-3441    -            227 39604at7898          -            470   1.5e-08   31.8  34.2   1   2   0.00016     0.043   10.5   7.1   152   208     1    57     1    60 0.78 -
NODE_64621_length_5189_cov_34.932417:31-3441    -            227 39604at7898          -            470   1.5e-08   31.8  34.2   2   2   1.1e-09     3e-07   27.5  18.9   135   239    61   165    57   178 0.82 -
NODE_13518_length_10867_cov_31.605312:2507-8182 -            304 39604at7898          -            470   1.2e-07   28.8  30.9   1   3   3.2e-09   8.7e-07   26.0   8.7   129   225    26   141    18   141 0.77 -
NODE_13518_length_10867_cov_31.605312:2507-8182 -            304 39604at7898          -            470   1.2e-07   28.8  30.9   2   3     3e-06   0.00082   16.2  14.2   130   180   120   172   109   210 0.80 -
NODE_13518_length_10867_cov_31.605312:2507-8182 -            304 39604at7898          -            470   1.2e-07   28.8  30.9   3   3       0.4   1.1e+02   -0.7   0.0   275   299   221   245   195   264 0.79 -
NODE_2857_length_16754_cov_30.679976:7129-7560  -            144 39604at7898          -            470   3.9e-06   23.8  22.3   1   1   1.7e-08   4.7e-06   23.6  22.3    78   181    41   143    27   144 0.85 -
NODE_132504_length_2847_cov_23.862445:283-912   -            139 39604at7898          -            470   0.00018   18.4  11.7   1   3   6.5e-07   0.00018   18.4  11.7   152   221     2    72     1    88 0.80 -
NODE_132504_length_2847_cov_23.862445:283-912   -            139 39604at7898          -            470   0.00018   18.4  11.7   2   3    0.0015       0.4    7.3   8.3   154   227    37   113    34   119 0.75 -
