#                                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_825_length_21885_cov_4.928486:2687-3955  -            423 63419at7898          -            386   8.1e-80  266.4   7.5   1   2   1.1e-15   8.6e-13   45.8   0.3    24    85     1    62     1    88 0.84 -
NODE_825_length_21885_cov_4.928486:2687-3955  -            423 63419at7898          -            386   8.1e-80  266.4   7.5   2   2   7.5e-69   5.8e-66  220.8   1.9   113   384   131   423   124   423 0.88 -
NODE_20_length_43757_cov_3.965779:2569-3750   -            394 63419at7898          -            386   5.2e-48  161.7   4.5   1   2   2.4e-08   1.9e-05   21.6   0.6    23    81     2    60     1    84 0.87 -
NODE_20_length_43757_cov_3.965779:2569-3750   -            394 63419at7898          -            386   5.2e-48  161.7   4.5   2   2     8e-45   6.2e-42  141.7   0.2   111   382   115   394   111   394 0.89 -
NODE_280683_length_768_cov_0.991031:1-744     -            248 63419at7898          -            386   1.7e-45  153.4   0.1   1   1   2.7e-48   2.1e-45  153.2   0.1   110   317    34   248    21   248 0.91 -
NODE_2603_length_17150_cov_3.585362:5048-5797 -            250 63419at7898          -            386   5.2e-30  102.4   0.1   1   1   8.1e-33   6.2e-30  102.2   0.1   171   379    27   249     8   250 0.87 -
NODE_208070_length_1534_cov_1.767247:637-1470 -            278 63419at7898          -            386     8e-30  101.8   0.1   1   1   1.2e-32   9.6e-30  101.6   0.1   172   379    56   277    36   278 0.86 -
NODE_233190_length_1225_cov_0.945826:269-1216 -            316 63419at7898          -            386   7.1e-14   49.3   1.0   1   3   1.6e-09   1.2e-06   25.5   0.0    24    83     3    62     1    80 0.89 -
NODE_233190_length_1225_cov_0.945826:269-1216 -            316 63419at7898          -            386   7.1e-14   49.3   1.0   2   3   0.00048      0.37    7.5   0.0   110   146   128   164   110   195 0.86 -
NODE_233190_length_1225_cov_0.945826:269-1216 -            316 63419at7898          -            386   7.1e-14   49.3   1.0   3   3   5.1e-06     0.004   14.0   0.0   163   240   234   316   225   316 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/63419at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/63419at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/63419at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:34:06 2021
# [ok]
