#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_98598_length_3784_cov_34.559566:1896-3317 -            164 15509at7898          -            801  1.9e-104  348.5   0.2   1   1  4.1e-107  2.1e-104  348.4   0.2    72   232     2   163     1   164 0.99 -
NODE_45011_length_6434_cov_33.901026:1710-4330 -            442 15509at7898          -            801   9.5e-39  131.2   0.0   1   1   2.9e-41   1.5e-38  130.6   0.0   435   768    13   373     2   387 0.76 -
NODE_295244_length_662_cov_1.031972:0-650      -            217 15509at7898          -            801   1.4e-30  104.1   0.0   1   1   3.2e-33   1.7e-30  104.0   0.0   110   303     4   201     1   216 0.88 -
NODE_376500_length_391_cov_1.044521:20-385     -            122 15509at7898          -            801   4.8e-23   79.3   0.0   1   1   1.1e-25   5.7e-23   79.0   0.0   644   757     1   117     1   120 0.94 -
NODE_3558_length_15891_cov_4.502660:7431-8510  -            360 15509at7898          -            801   1.9e-21   74.0   0.1   1   1   4.6e-24   2.4e-21   73.7   0.1   490   757    20   313     9   350 0.74 -
NODE_180076_length_1934_cov_1.098638:381-1607  -            409 15509at7898          -            801   1.4e-15   54.6   0.0   1   1   3.6e-18   1.9e-15   54.2   0.0   506   745    81   348    75   364 0.79 -
NODE_23805_length_8736_cov_32.446220:1102-2532 -             89 15509at7898          -            801   2.1e-08   30.9   0.0   1   1     4e-11   2.1e-08   30.9   0.0    94   159    23    88     1    89 0.90 -
NODE_446926_length_286_cov_1.090909:109-282    -             58 15509at7898          -            801   1.9e-05   21.1   0.0   1   1   3.8e-08     2e-05   21.0   0.0   101   155     2    56     1    58 0.95 -
NODE_12_length_46474_cov_4.590404:19578-20486  -            303 15509at7898          -            801    0.0029   13.9   0.0   1   2   7.8e-05      0.04   10.1   0.0   161   251    72   158    50   199 0.85 -
NODE_12_length_46474_cov_4.590404:19578-20486  -            303 15509at7898          -            801    0.0029   13.9   0.0   2   2     0.023        12    1.9   0.0   345   392   243   290   231   303 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/15509at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/15509at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/15509at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:37:39 2021
# [ok]
