#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 1539at7898           -           1902         0 1898.8  94.3   1   4         0         0 1378.5  57.3   287   995     6   804     1   811 0.93 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 1539at7898           -           1902         0 1898.8  94.3   2   4   2.9e-35   6.5e-33  111.0   7.5   995  1109   843   948   835   959 0.90 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 1539at7898           -           1902         0 1898.8  94.3   3   4   4.2e-43   9.1e-41  137.0   2.9  1108  1189   984  1070   973  1078 0.93 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 1539at7898           -           1902         0 1898.8  94.3   4   4   3.2e-87     7e-85  283.3   3.0  1243  1371  1081  1209  1074  1209 0.99 -
NODE_134843_length_2793_cov_21.233111:1322-1981 -            115 1539at7898           -           1902   1.8e-67  225.6   5.3   1   2   2.9e-26   6.3e-24   81.2   0.0  1417  1461     1    45     1    46 0.99 -
NODE_134843_length_2793_cov_21.233111:1322-1981 -            115 1539at7898           -           1902   1.8e-67  225.6   5.3   2   2   6.2e-46   1.4e-43  146.4   3.4  1489  1559    45   115    44   115 0.99 -
NODE_21052_length_9201_cov_33.400901:3905-4312  -            136 1539at7898           -           1902   5.4e-29   98.0   7.5   1   1   2.7e-31   5.9e-29   97.8   7.5   402   536     2   136     1   136 0.94 -
NODE_11375_length_11509_cov_32.679316:4300-4728 -            143 1539at7898           -           1902   6.3e-28   94.4   7.0   1   1   3.1e-30   6.9e-28   94.3   7.0   397   536     1   143     1   143 0.93 -
NODE_43622_length_6544_cov_29.011792:3953-4348  -            132 1539at7898           -           1902   2.9e-25   85.6   8.1   1   1   1.5e-27   3.2e-25   85.5   8.1   403   536     3   132     1   132 0.92 -
NODE_42092_length_6672_cov_45.443481:3975-6271  -            281 1539at7898           -           1902   4.7e-17   58.4   0.0   1   1   2.6e-19   5.7e-17   58.1   0.0  1602  1853     9   253     4   274 0.79 -
NODE_42092_length_6672_cov_45.443481:400-2696   -            281 1539at7898           -           1902   4.7e-17   58.4   0.0   1   1   2.6e-19   5.7e-17   58.1   0.0  1602  1853     9   253     4   274 0.79 -
