#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_76307_length_4628_cov_34.292559:702-4625  -            470 46901at7898          -            601  1.1e-141  471.3  21.9   1   2     4e-89   4.6e-86  287.6  15.4   184   393     1   234     1   275 0.83 -
NODE_76307_length_4628_cov_34.292559:702-4625  -            470 46901at7898          -            601  1.1e-141  471.3  21.9   2   2   3.2e-58   3.7e-55  185.5   0.3   409   524   353   470   307   470 0.87 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 46901at7898          -            601   4.2e-32  109.4  15.3   1   6   0.00011      0.13    8.7   0.1    82   104     5    27     1    32 0.87 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 46901at7898          -            601   4.2e-32  109.4  15.3   2   6   1.8e-06    0.0021   14.6   0.0   140   166    88   114    73   127 0.81 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 46901at7898          -            601   4.2e-32  109.4  15.3   3   6   0.00086      0.99    5.8   0.1   220   253   140   172   125   185 0.81 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 46901at7898          -            601   4.2e-32  109.4  15.3   4   6       0.3   3.5e+02   -2.7   0.3   382   430   215   261   198   267 0.67 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 46901at7898          -            601   4.2e-32  109.4  15.3   5   6   4.5e-08   5.2e-05   19.9   0.0   280   325   315   360   290   384 0.83 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 46901at7898          -            601   4.2e-32  109.4  15.3   6   6   1.7e-22     2e-19   67.5   0.3   485   597   435   538   409   539 0.89 -
NODE_42642_length_6624_cov_37.674483:277-1859  -            376 46901at7898          -            601   1.6e-18   64.5   4.0   1   3   1.6e-16   1.9e-13   47.8   3.0    23   114     4    95     1   122 0.80 -
NODE_42642_length_6624_cov_37.674483:277-1859  -            376 46901at7898          -            601   1.6e-18   64.5   4.0   2   3      0.76   8.8e+02   -4.0   2.9   360   389   171   203   161   225 0.47 -
NODE_42642_length_6624_cov_37.674483:277-1859  -            376 46901at7898          -            601   1.6e-18   64.5   4.0   3   3   3.8e-09   4.4e-06   23.4   0.0   132   173   263   304   241   326 0.75 -
NODE_8974_length_12373_cov_35.341616:574-12277 -            838 46901at7898          -            601     0.003   14.1   0.8   1   4   2.6e-06     0.003   14.1   0.8   533   588     3    52     1    56 0.89 -
NODE_8974_length_12373_cov_35.341616:574-12277 -            838 46901at7898          -            601     0.003   14.1   0.8   2   4       0.2   2.3e+02   -2.0   0.6   327   413    80   164    73   168 0.65 -
NODE_8974_length_12373_cov_35.341616:574-12277 -            838 46901at7898          -            601     0.003   14.1   0.8   3   4      0.33   3.8e+02   -2.8   0.6   350   370   365   385   344   411 0.73 -
NODE_8974_length_12373_cov_35.341616:574-12277 -            838 46901at7898          -            601     0.003   14.1   0.8   4   4      0.29   3.4e+02   -2.6   0.0    91   126   763   802   760   810 0.62 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/46901at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/46901at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/46901at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:33:30 2021
# [ok]
