#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_46447_length_6328_cov_28.089902:1826-5677 -            308 39444at7898          -            495  7.5e-108  359.1   0.6   1   1  1.5e-110  9.6e-108  358.7   0.6   224   495     5   298     2   298 0.89 -
NODE_7297_length_13125_cov_40.287348:1103-6724 -            487 39444at7898          -            495   3.8e-35  119.2   0.0   1   3   3.8e-25   2.5e-22   77.0   0.0     2   134     6   126     5   145 0.85 -
NODE_7297_length_13125_cov_40.287348:1103-6724 -            487 39444at7898          -            495   3.8e-35  119.2   0.0   2   3   1.1e-13   7.2e-11   39.2   0.0   223   361   185   332   173   352 0.80 -
NODE_7297_length_13125_cov_40.287348:1103-6724 -            487 39444at7898          -            495   3.8e-35  119.2   0.0   3   3      0.29   1.9e+02   -1.8   0.0   436   468   427   458   421   463 0.74 -
NODE_37611_length_7080_cov_30.469130:895-2418  -            482 39444at7898          -            495   7.8e-35  118.2   0.0   1   2   4.7e-26   3.1e-23   80.0   0.0     2   137     4   127     3   149 0.87 -
NODE_37611_length_7080_cov_30.469130:895-2418  -            482 39444at7898          -            495   7.8e-35  118.2   0.0   2   2     1e-12   6.7e-10   36.0   0.0   224   375   184   344   173   350 0.83 -
NODE_64396_length_5203_cov_35.337187:990-3909  -            290 39444at7898          -            495   3.9e-28   96.1   0.9   1   1   3.6e-30   2.4e-27   93.5   0.9   224   475     5   256     3   286 0.78 -
NODE_18361_length_9700_cov_33.412040:6815-8092 -            426 39444at7898          -            495   3.6e-18   63.3   6.4   1   3   1.4e-08     9e-06   22.4   0.1    83   136    22    70     5    85 0.79 -
NODE_18361_length_9700_cov_33.412040:6815-8092 -            426 39444at7898          -            495   3.6e-18   63.3   6.4   2   3   8.3e-14   5.5e-11   39.6   0.0   224   368   129   283   114   292 0.80 -
NODE_18361_length_9700_cov_33.412040:6815-8092 -            426 39444at7898          -            495   3.6e-18   63.3   6.4   3   3    0.0098       6.5    3.0   0.6   282   324   297   338   286   346 0.81 -
NODE_156372_length_2342_cov_31.105216:388-1653 -            422 39444at7898          -            495   1.3e-17   61.4   1.1   1   2   1.1e-09   7.4e-07   25.9   0.2    80   136    15    66     2    74 0.84 -
NODE_156372_length_2342_cov_31.105216:388-1653 -            422 39444at7898          -            495   1.3e-17   61.4   1.1   2   2   5.2e-12   3.4e-09   33.7   0.0   223   387   124   296   108   316 0.79 -
NODE_3112_length_16415_cov_32.672653:300-3243  -            249 39444at7898          -            495   1.3e-08   31.8   0.1   1   1   7.4e-11   4.9e-08   29.8   0.1   253   351     8   120     3   247 0.72 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/39444at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/39444at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/39444at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:33:54 2021
# [ok]
