#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 23296at7898          -            764  4.2e-233  773.9  22.7   1   3   3.2e-19     3e-16   56.8   0.0    61    95     1    35     1    46 0.93 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 23296at7898          -            764  4.2e-233  773.9  22.7   2   3   8.7e-64     8e-61  204.2   7.4    97   292    62   256    53   268 0.79 -
NODE_26006_length_8416_cov_42.468318:79-7955   -            539 23296at7898          -            764  4.2e-233  773.9  22.7   3   3  1.8e-157  1.7e-154  513.9   4.6   294   548   299   539   282   539 0.98 -
NODE_76307_length_4628_cov_34.292559:702-4625  -            470 23296at7898          -            764   8.1e-15   52.1   2.5   1   3   2.3e-07   0.00021   17.6   0.0   162   221    12    69     3    78 0.81 -
NODE_76307_length_4628_cov_34.292559:702-4625  -            470 23296at7898          -            764   8.1e-15   52.1   2.5   2   3   6.1e-08   5.6e-05   19.5   0.0   313   356   105   148    77   172 0.83 -
NODE_76307_length_4628_cov_34.292559:702-4625  -            470 23296at7898          -            764   8.1e-15   52.1   2.5   3   3   3.7e-06    0.0034   13.6   0.1   433   482   420   468   390   470 0.88 -
NODE_42642_length_6624_cov_37.674483:277-1859  -            376 23296at7898          -            764   5.1e-14   49.4   8.1   1   3   2.1e-10   1.9e-07   27.7   3.7    17    90    17    87     2    95 0.83 -
NODE_42642_length_6624_cov_37.674483:277-1859  -            376 23296at7898          -            764   5.1e-14   49.4   8.1   2   3     0.099        92   -1.0   0.0   170   251   140   219   132   270 0.66 -
NODE_42642_length_6624_cov_37.674483:277-1859  -            376 23296at7898          -            764   5.1e-14   49.4   8.1   3   3   5.6e-09   5.1e-06   23.0   0.0   116   149   270   303   245   311 0.86 -
NODE_8974_length_12373_cov_35.341616:574-12277 -            838 23296at7898          -            764   8.1e-07   25.6   0.4   1   1   1.5e-09   1.4e-06   24.8   0.4   490   535     4    49     1    55 0.91 -
NODE_28450_length_8078_cov_31.912019:225-5973  -            296 23296at7898          -            764    0.0007   15.9   0.9   1   2     0.048        44    0.0   0.0   322   354    84   117    81   119 0.88 -
NODE_28450_length_8078_cov_31.912019:225-5973  -            296 23296at7898          -            764    0.0007   15.9   0.9   2   2   2.7e-06    0.0025   14.1   0.8   396   455   118   186   111   211 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23296at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/23296at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23296at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:39:20 2021
# [ok]
